order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0195493-2-477C,ORD-0195493-02DD,PROD-00266-2F7E,3,213.64,0.00
LINE-0195493-3-9C5B,ORD-0195493-02DD,PROD-04526-7419,3,195.41,0.00
LINE-0195494-1-5174,ORD-0195494-1F50,PROD-02659-BF9C,1,188.84,0.00
LINE-0195495-1-B95F,ORD-0195495-0941,PROD-04806-B478,1,124.01,0.00
LINE-0195495-2-0264,ORD-0195495-0941,PROD-03458-6A2D,1,78.52,0.00
LINE-0195496-1-7C32,ORD-0195496-4DC3,PROD-04133-F9BD,2,96.66,0.00
LINE-0195496-2-E14D,ORD-0195496-4DC3,PROD-04804-F991,3,123.43,0.00
LINE-0195497-1-A360,ORD-0195497-2CB4,PROD-04993-6F61,2,137.99,0.00
LINE-0195497-2-BE6B,ORD-0195497-2CB4,PROD-03629-55BB,2,164.54,0.00
LINE-0195497-3-942A,ORD-0195497-2CB4,PROD-03201-68A0,4,17.28,0.00
LINE-0195498-1-4C0D,ORD-0195498-0E68,PROD-03012-BB78,4,97.08,0.00
LINE-0195499-1-9D15,ORD-0195499-ED76,PROD-03743-267E,4,143.21,0.00
LINE-0195499-2-CCDA,ORD-0195499-ED76,PROD-01543-9582,3,27.19,0.00
LINE-0195500-1-54BC,ORD-0195500-568D,PROD-00214-FD1B,1,247.0,0.00
LINE-0195500-2-98BF,ORD-0195500-568D,PROD-01143-96BE,4,39.75,0.00
LINE-0195500-3-16E1,ORD-0195500-568D,PROD-04794-64B4,3,136.07,0.00
LINE-0195501-1-382A,ORD-0195501-472B,PROD-01815-61D1,1,80.14,0.00
LINE-0195502-1-B687,ORD-0195502-45DE,PROD-00255-0EC8,2,206.09,0.00
LINE-0195502-2-ECEA,ORD-0195502-45DE,PROD-03870-1301,2,145.42,0.00
LINE-0195503-1-E3D3,ORD-0195503-84E6,PROD-02904-7F91,4,196.21,0.00
LINE-0195503-2-6DC6,ORD-0195503-84E6,PROD-00645-022D,3,215.9,0.00
LINE-0195504-1-1216,ORD-0195504-04E2,PROD-03414-C1B0,1,99.54,0.00
LINE-0195504-2-40E2,ORD-0195504-04E2,PROD-02874-147B,1,50.9,0.00
LINE-0195504-3-9AAB,ORD-0195504-04E2,PROD-00081-3A00,3,205.79,0.00
LINE-0195505-1-4F1C,ORD-0195505-8BE9,PROD-02620-1B76,2,181.19,0.00
LINE-0195505-2-62D2,ORD-0195505-8BE9,PROD-00585-168A,4,222.51,0.00
LINE-0195505-3-5FCC,ORD-0195505-8BE9,PROD-00373-DE2B,4,156.84,0.00
LINE-0195506-1-70E3,ORD-0195506-1B4B,PROD-01036-36F9,3,191.4,0.00
LINE-0195506-2-D5DF,ORD-0195506-1B4B,PROD-03168-445C,4,44.36,0.00
LINE-0195506-3-FD24,ORD-0195506-1B4B,PROD-03672-C3F9,3,22.13,0.00
LINE-0195507-1-5C11,ORD-0195507-0447,PROD-02250-D4FC,2,71.72,0.00
LINE-0195507-2-9C4F,ORD-0195507-0447,PROD-02883-3BB8,3,216.41,0.00
LINE-0195508-1-91DE,ORD-0195508-5FA6,PROD-00248-E98D,3,108.85,0.00
LINE-0195509-1-5792,ORD-0195509-8D89,PROD-01174-665E,1,27.33,0.00
LINE-0195509-2-4CBC,ORD-0195509-8D89,PROD-03747-FA2D,1,80.26,0.00
