order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0238396-2-A217,ORD-0238396-F08D,PROD-04821-3F4E,1,236.7,0.00
LINE-0238396-3-0796,ORD-0238396-F08D,PROD-02025-2684,2,228.83,0.00
LINE-0238397-1-00E0,ORD-0238397-BA59,PROD-04331-3943,1,127.89,0.00
LINE-0238397-2-4561,ORD-0238397-BA59,PROD-01560-345F,2,221.91,0.00
LINE-0238397-3-1482,ORD-0238397-BA59,PROD-04718-6561,1,218.6,0.00
LINE-0238398-1-8EDA,ORD-0238398-173C,PROD-03563-6B96,3,135.0,0.00
LINE-0238398-2-48FB,ORD-0238398-173C,PROD-03443-57E5,1,119.35,0.00
LINE-0238398-3-D276,ORD-0238398-173C,PROD-04150-8322,1,102.11,0.00
LINE-0238399-1-F1C5,ORD-0238399-DD52,PROD-03832-C269,1,61.45,0.00
LINE-0238399-2-4FDA,ORD-0238399-DD52,PROD-01050-0D28,2,175.9,0.00
LINE-0238400-1-6CAE,ORD-0238400-0260,PROD-01516-868F,1,232.14,0.00
LINE-0238401-1-FB19,ORD-0238401-38E9,PROD-01363-EDE3,2,37.1,0.00
LINE-0238402-1-1B39,ORD-0238402-CDB4,PROD-00434-7B03,1,140.23,0.00
LINE-0238402-2-ACDC,ORD-0238402-CDB4,PROD-00616-CA98,3,18.03,0.00
LINE-0238403-1-B906,ORD-0238403-7E79,PROD-04051-A939,4,81.69,0.00
LINE-0238404-1-0C2D,ORD-0238404-AA96,PROD-01135-8D71,4,109.81,0.00
LINE-0238405-1-33E1,ORD-0238405-BEC5,PROD-02496-E3C0,3,181.35,0.00
LINE-0238405-2-3435,ORD-0238405-BEC5,PROD-04878-1483,2,156.89,0.00
LINE-0238406-1-C611,ORD-0238406-FDD9,PROD-03578-676A,2,209.88,0.00
LINE-0238406-2-2F21,ORD-0238406-FDD9,PROD-02150-6F03,3,94.67,0.00
LINE-0238407-1-7BC0,ORD-0238407-0AC5,PROD-01377-9C7B,1,135.15,0.00
LINE-0238407-2-859D,ORD-0238407-0AC5,PROD-02586-0070,2,225.43,0.00
LINE-0238407-3-3ECB,ORD-0238407-0AC5,PROD-00830-BAFD,3,31.39,0.00
LINE-0238408-1-90D6,ORD-0238408-1DFE,PROD-03049-20FF,3,173.99,0.00
LINE-0238408-2-221D,ORD-0238408-1DFE,PROD-04397-31AA,2,24.87,0.00
LINE-0238409-1-1086,ORD-0238409-0C5A,PROD-00273-99CE,2,143.78,0.00
LINE-0238410-1-8745,ORD-0238410-ED06,PROD-03201-68A0,1,64.47,0.00
LINE-0238410-2-8229,ORD-0238410-ED06,PROD-04705-9082,2,66.45,0.00
LINE-0238410-3-78D1,ORD-0238410-ED06,PROD-02661-A479,2,48.52,0.00
LINE-0238411-1-070C,ORD-0238411-7D86,PROD-01078-C81A,1,237.8,0.00
