order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0857469-1-83FB,ORD-0857469-2EE6,PROD-00770-AB45,1,205.52,0.00
LINE-0857469-2-C8C8,ORD-0857469-2EE6,PROD-04563-1BA0,4,224.94,0.00
LINE-0857469-3-1814,ORD-0857469-2EE6,PROD-01409-2D54,3,101.07,0.00
LINE-0857470-1-4A17,ORD-0857470-9752,PROD-04567-628B,1,68.68,0.00
LINE-0857470-2-1177,ORD-0857470-9752,PROD-03919-4C78,2,19.7,0.00
LINE-0857470-3-15FF,ORD-0857470-9752,PROD-02438-9EA2,4,114.06,0.00
LINE-0857471-1-A643,ORD-0857471-6E0A,PROD-00650-38D8,3,228.79,0.00
LINE-0857472-1-5770,ORD-0857472-2B84,PROD-01797-23D7,3,233.04,0.00
LINE-0857472-2-12C2,ORD-0857472-2B84,PROD-02095-DF1F,1,54.14,0.00
LINE-0857473-1-095D,ORD-0857473-C829,PROD-00163-876E,4,118.61,0.00
LINE-0857473-2-F57E,ORD-0857473-C829,PROD-03832-C269,3,127.07,0.00
LINE-0857474-1-3588,ORD-0857474-C92D,PROD-02314-23B8,3,40.96,0.00
LINE-0857475-1-1FAC,ORD-0857475-1ED3,PROD-04252-9D12,2,74.68,0.00
LINE-0857475-2-62B2,ORD-0857475-1ED3,PROD-00890-F44F,2,22.04,0.00
LINE-0857476-1-699C,ORD-0857476-F130,PROD-01083-8701,2,80.34,0.00
LINE-0857476-2-D05F,ORD-0857476-F130,PROD-03479-C428,3,205.23,0.00
LINE-0857477-1-C7D9,ORD-0857477-79C4,PROD-00426-2579,1,243.73,0.00
LINE-0857477-2-F344,ORD-0857477-79C4,PROD-00957-1A36,2,17.82,0.00
LINE-0857478-1-804C,ORD-0857478-B74A,PROD-04290-EA67,4,237.38,0.00
LINE-0857478-2-F48B,ORD-0857478-B74A,PROD-02405-D8F5,3,244.43,0.00
LINE-0857479-1-E73F,ORD-0857479-0F57,PROD-03281-CA28,4,37.59,0.00
LINE-0857479-2-CF60,ORD-0857479-0F57,PROD-01240-CE92,2,169.5,0.00
LINE-0857480-1-4312,ORD-0857480-5234,PROD-02425-6792,4,85.9,0.00
LINE-0857481-1-FAB1,ORD-0857481-0614,PROD-01172-EDCC,3,224.24,0.00
LINE-0857481-2-AEFC,ORD-0857481-0614,PROD-04929-F738,3,20.93,0.00
LINE-0857481-3-1EB9,ORD-0857481-0614,PROD-02723-6C17,4,201.0,0.00
LINE-0857482-1-2378,ORD-0857482-A87D,PROD-02434-0144,1,176.96,0.00
LINE-0857482-2-EF10,ORD-0857482-A87D,PROD-02668-52F6,2,152.4,0.00
LINE-0857483-1-E965,ORD-0857483-1C3F,PROD-01692-9447,1,151.69,0.00
LINE-0857484-1-C438,ORD-0857484-CBDC,PROD-02970-C8EA,1,234.03,0.00
LINE-0857484-2-9962,ORD-0857484-CBDC,PROD-01204-D861,4,211.12,0.00
LINE-0857485-1-D20E,ORD-0857485-AD88,PROD-02657-38DD,2,125.41,0.00
LINE-0857485-2-5FDA,ORD-0857485-AD88,PROD-01404-8FBA,3,97.39,0.00
LINE-0857486-1-56D2,ORD-0857486-9066,PROD-01584-A857,2,134.0,0.00
LINE-0857486-2-5685,ORD-0857486-9066,PROD-00623-D163,1,31.94,0.00
LINE-0857487-1-7E7B,ORD-0857487-FA1D,PROD-00383-172E,1,221.48,0.00
LINE-0857487-2-A470,ORD-0857487-FA1D,PROD-04370-841E,1,120.68,0.00
LINE-0857488-1-7284,ORD-0857488-C483,PROD-03028-9CA3,3,139.86,0.00
LINE-0857488-2-84F3,ORD-0857488-C483,PROD-04744-3C75,1,175.53,0.00
LINE-0857489-1-6BC3,ORD-0857489-7DE0,PROD-01530-FBDA,4,210.34,0.00
LINE-0857489-2-3538,ORD-0857489-7DE0,PROD-02363-4A0D,4,32.71,0.00
LINE-0857490-1-F678,ORD-0857490-8368,PROD-02459-2473,4,16.28,0.00
LINE-0857491-1-0A0D,ORD-0857491-1F67,PROD-04842-E5A0,4,99.91,0.00
