order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0754667-2-5ACC,ORD-0754667-EA5C,PROD-00731-46F5,2,198.0,0.00
LINE-0754667-3-C18E,ORD-0754667-EA5C,PROD-02641-2AD3,3,239.42,0.00
LINE-0754668-1-CE9F,ORD-0754668-55B5,PROD-02741-7FE0,1,97.69,0.00
LINE-0754668-2-6A69,ORD-0754668-55B5,PROD-04783-DF9E,1,225.8,0.00
LINE-0754669-1-691B,ORD-0754669-0057,PROD-01238-E1DD,2,116.83,0.00
LINE-0754669-2-74E1,ORD-0754669-0057,PROD-02162-0549,3,28.82,0.00
LINE-0754669-3-2397,ORD-0754669-0057,PROD-01938-B026,4,113.76,0.00
LINE-0754670-1-D5F0,ORD-0754670-2735,PROD-01275-98FE,3,92.77,0.00
LINE-0754671-1-D1C2,ORD-0754671-A4C9,PROD-00922-9B7C,4,39.91,0.00
LINE-0754671-2-4993,ORD-0754671-A4C9,PROD-01050-0D28,3,241.49,0.00
LINE-0754672-1-1B09,ORD-0754672-9F21,PROD-00896-55D0,3,245.38,0.00
LINE-0754673-1-669E,ORD-0754673-584C,PROD-03059-514E,3,70.84,0.00
LINE-0754674-1-3EA1,ORD-0754674-D430,PROD-03122-25DF,1,82.06,0.00
LINE-0754674-2-52FE,ORD-0754674-D430,PROD-02119-004C,3,116.12,0.00
LINE-0754674-3-15FE,ORD-0754674-D430,PROD-01306-6892,4,80.01,0.00
LINE-0754675-1-3038,ORD-0754675-1D95,PROD-01588-FFF0,1,82.86,0.00
LINE-0754675-2-5498,ORD-0754675-1D95,PROD-02396-EB6E,3,157.18,0.00
LINE-0754676-1-B84B,ORD-0754676-9926,PROD-03083-B13C,4,86.92,0.00
LINE-0754676-2-3EFE,ORD-0754676-9926,PROD-00069-EAA5,4,249.31,0.00
LINE-0754677-1-91BD,ORD-0754677-E673,PROD-04546-AA01,4,146.57,0.00
LINE-0754678-1-E423,ORD-0754678-9AD9,PROD-04100-7F2E,4,125.61,0.00
LINE-0754678-2-CF20,ORD-0754678-9AD9,PROD-02473-69BD,3,132.36,0.00
LINE-0754678-3-B8B9,ORD-0754678-9AD9,PROD-04242-9365,3,35.13,0.00
LINE-0754679-1-2DA2,ORD-0754679-4D5F,PROD-01317-7330,3,119.93,0.00
LINE-0754679-2-7BED,ORD-0754679-4D5F,PROD-03249-4F8B,4,45.96,0.00
LINE-0754679-3-9B14,ORD-0754679-4D5F,PROD-02860-695D,4,113.68,0.00
LINE-0754680-1-C1FC,ORD-0754680-F6CA,PROD-03629-55BB,2,67.43,0.00
LINE-0754680-2-7BCD,ORD-0754680-F6CA,PROD-03491-A0D4,1,97.31,0.00
LINE-0754680-3-D800,ORD-0754680-F6CA,PROD-03505-46F6,2,48.94,0.00
LINE-0754681-1-9C56,ORD-0754681-0D51,PROD-02362-8665,4,189.34,0.00
LINE-0754681-2-4038,ORD-0754681-0D51,PROD-01158-EBCE,1,183.16,0.00
LINE-0754682-1-1F09,ORD-0754682-C887,PROD-00801-0089,3,89.79,0.00
LINE-0754682-2-7668,ORD-0754682-C887,PROD-00454-1E7A,4,228.27,0.00
LINE-0754683-1-077F,ORD-0754683-C442,PROD-03368-598B,3,218.08,0.00
LINE-0754683-2-52B0,ORD-0754683-C442,PROD-04178-E658,2,216.49,0.00
LINE-0754683-3-34DF,ORD-0754683-C442,PROD-02443-633B,3,66.51,0.00
LINE-0754684-1-3B48,ORD-0754684-272F,PROD-04844-6BCB,3,179.43,0.00
LINE-0754685-1-B13D,ORD-0754685-8D2B,PROD-02480-3890,3,38.92,0.00
LINE-0754685-2-0E34,ORD-0754685-8D2B,PROD-03147-616D,3,183.61,0.00
LINE-0754685-3-3B1C,ORD-0754685-8D2B,PROD-03190-B7A8,4,215.6,0.00
LINE-0754686-1-CEF0,ORD-0754686-85E5,PROD-01150-054B,3,171.65,0.00
LINE-0754686-2-266A,ORD-0754686-85E5,PROD-02085-DA0A,2,145.83,0.00
LINE-0754687-1-51FB,ORD-0754687-D518,PROD-03642-D951,1,44.75,0.00
LINE-0754687-2-6F37,ORD-0754687-D518,PROD-01389-A816,3,235.8,0.00
LINE-0754687-3-A194,ORD-0754687-D518,PROD-03257-D7E8,2,141.95,0.00
LINE-0754688-1-BC3F,ORD-0754688-5EF8,PROD-01776-3376,3,45.58,0.00
LINE-0754688-2-5AD2,ORD-0754688-5EF8,PROD-01332-1C56,3,88.8,0.00
LINE-0754689-1-0971,ORD-0754689-6BC8,PROD-00129-B779,3,119.61,0.00
LINE-0754689-2-D855,ORD-0754689-6BC8,PROD-01383-D197,4,134.29,0.00
LINE-0754689-3-A086,ORD-0754689-6BC8,PROD-01082-C28B,3,68.06,0.00
LINE-0754690-1-94D4,ORD-0754690-7315,PROD-04047-86F4,3,38.2,0.00
LINE-0754691-1-3670,ORD-0754691-5E2A,PROD-03241-0258,2,21.83,0.00
