order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0984357-1-7C18,ORD-0984357-CDB0,PROD-02227-B456,4,170.1,0.00
LINE-0984358-1-1BCE,ORD-0984358-94F1,PROD-04890-E647,4,24.01,0.00
LINE-0984358-2-8F68,ORD-0984358-94F1,PROD-03291-B25E,1,192.68,0.00
LINE-0984359-1-7A28,ORD-0984359-8A41,PROD-02366-6E16,1,194.74,0.00
LINE-0984359-2-91C5,ORD-0984359-8A41,PROD-03137-D4B9,2,234.96,0.00
LINE-0984360-1-2C3C,ORD-0984360-61B5,PROD-02311-45B3,1,52.06,0.00
LINE-0984361-1-28BB,ORD-0984361-3AB8,PROD-02295-1594,4,112.67,0.00
LINE-0984362-1-5EC6,ORD-0984362-9172,PROD-03013-0735,3,102.05,0.00
LINE-0984362-2-B7F8,ORD-0984362-9172,PROD-04647-5123,3,77.65,0.00
LINE-0984363-1-F0E7,ORD-0984363-F3BA,PROD-00542-56AE,2,220.49,0.00
LINE-0984363-2-08FB,ORD-0984363-F3BA,PROD-00116-C177,3,94.28,0.00
LINE-0984364-1-A95E,ORD-0984364-9251,PROD-04083-8C7D,2,150.94,0.00
LINE-0984364-2-FFFB,ORD-0984364-9251,PROD-00159-0B4F,3,218.18,0.00
LINE-0984364-3-9B0A,ORD-0984364-9251,PROD-02707-5415,2,231.57,0.00
LINE-0984365-1-9345,ORD-0984365-5E02,PROD-03108-809D,1,215.68,0.00
LINE-0984365-2-CD52,ORD-0984365-5E02,PROD-04927-003E,3,23.58,0.00
LINE-0984365-3-B7B5,ORD-0984365-5E02,PROD-00682-B306,3,162.2,0.00
LINE-0984366-1-9001,ORD-0984366-201F,PROD-03291-B25E,1,201.68,0.00
LINE-0984366-2-918A,ORD-0984366-201F,PROD-03267-0ECE,4,97.03,0.00
LINE-0984366-3-FECC,ORD-0984366-201F,PROD-02554-E7A0,4,95.78,0.00
LINE-0984367-1-99B8,ORD-0984367-D319,PROD-00756-9F8B,2,120.72,0.00
LINE-0984368-1-9AE5,ORD-0984368-6CFF,PROD-04529-8C1F,4,173.16,0.00
LINE-0984368-2-4E0B,ORD-0984368-6CFF,PROD-02228-DE3A,4,235.12,0.00
LINE-0984369-1-9498,ORD-0984369-09FC,PROD-03052-3577,2,205.2,0.00
LINE-0984369-2-29B0,ORD-0984369-09FC,PROD-03719-D421,3,180.94,0.00
LINE-0984369-3-B79A,ORD-0984369-09FC,PROD-02675-3FF2,1,46.37,0.00
LINE-0984370-1-307F,ORD-0984370-4322,PROD-00306-6675,2,156.05,0.00
LINE-0984371-1-31F9,ORD-0984371-00FB,PROD-01674-B643,2,126.66,0.00
LINE-0984372-1-7A17,ORD-0984372-0D01,PROD-01037-C4E9,3,101.83,0.00
