order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0373856-1-4111,ORD-0373856-C103,PROD-02929-80D5,1,193.58,0.00
LINE-0373857-1-A7F3,ORD-0373857-6F91,PROD-03026-2558,3,137.9,0.00
LINE-0373857-2-BF54,ORD-0373857-6F91,PROD-04811-931F,2,188.0,0.00
LINE-0373857-3-3972,ORD-0373857-6F91,PROD-04622-CD4B,3,232.79,0.00
LINE-0373858-1-6587,ORD-0373858-6C21,PROD-02873-EE87,1,94.07,0.00
LINE-0373858-2-A45A,ORD-0373858-6C21,PROD-04253-E95E,1,99.18,0.00
LINE-0373859-1-584E,ORD-0373859-EA95,PROD-03591-BA96,2,50.78,0.00
LINE-0373859-2-2E96,ORD-0373859-EA95,PROD-00603-632D,2,147.7,0.00
LINE-0373859-3-B3FE,ORD-0373859-EA95,PROD-00695-DDD3,2,187.44,0.00
LINE-0373860-1-96A1,ORD-0373860-49E3,PROD-04901-F234,3,66.64,0.00
LINE-0373860-2-33EB,ORD-0373860-49E3,PROD-03931-9D8C,3,72.94,0.00
LINE-0373860-3-15E6,ORD-0373860-49E3,PROD-02752-109B,3,40.48,0.00
LINE-0373861-1-441A,ORD-0373861-8219,PROD-00803-9B0B,1,234.99,0.00
LINE-0373861-2-3DC1,ORD-0373861-8219,PROD-04547-5512,3,235.69,0.00
LINE-0373861-3-25CE,ORD-0373861-8219,PROD-00398-2B5B,2,160.61,0.00
LINE-0373862-1-5C51,ORD-0373862-A0FD,PROD-01394-DBFE,3,221.8,0.00
LINE-0373863-1-9F4B,ORD-0373863-6D49,PROD-00860-3A97,1,201.76,0.00
LINE-0373863-2-D40B,ORD-0373863-6D49,PROD-00542-56AE,2,26.4,0.00
LINE-0373864-1-2A4C,ORD-0373864-DB08,PROD-01352-D733,2,230.88,0.00
LINE-0373865-1-32DF,ORD-0373865-2AF5,PROD-02966-66F7,3,123.81,0.00
LINE-0373866-1-9467,ORD-0373866-AE34,PROD-04587-A076,1,84.39,0.00
LINE-0373866-2-081F,ORD-0373866-AE34,PROD-01139-45D2,4,201.89,0.00
LINE-0373866-3-87B4,ORD-0373866-AE34,PROD-01319-27B2,4,132.33,0.00
LINE-0373867-1-CD14,ORD-0373867-7EA6,PROD-04745-9C5F,4,19.03,0.00
LINE-0373867-2-B50A,ORD-0373867-7EA6,PROD-01914-5B7B,1,154.01,0.00
LINE-0373867-3-5B84,ORD-0373867-7EA6,PROD-01689-87D6,2,86.04,0.00
LINE-0373868-1-91FA,ORD-0373868-C6BF,PROD-03385-DCB7,2,216.87,0.00
LINE-0373868-2-FB46,ORD-0373868-C6BF,PROD-02444-4573,4,166.49,0.00
LINE-0373868-3-4BC3,ORD-0373868-C6BF,PROD-02846-A0B4,4,122.97,0.00
LINE-0373869-1-5771,ORD-0373869-1128,PROD-04494-CD89,3,202.61,0.00
LINE-0373870-1-6139,ORD-0373870-5981,PROD-00438-1FBF,2,189.97,0.00
LINE-0373870-2-C693,ORD-0373870-5981,PROD-01107-6932,3,197.23,0.00
