order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0269544-2-8F3E,ORD-0269544-ED27,PROD-00544-3B25,1,86.64,0.00
LINE-0269544-3-E01A,ORD-0269544-ED27,PROD-03246-0901,4,161.34,0.00
LINE-0269545-1-5D03,ORD-0269545-E7D5,PROD-04834-DF56,4,153.69,0.00
LINE-0269545-2-D2F7,ORD-0269545-E7D5,PROD-02560-8F86,4,168.69,0.00
LINE-0269545-3-31E9,ORD-0269545-E7D5,PROD-01247-94BA,3,208.57,0.00
LINE-0269546-1-52E8,ORD-0269546-1728,PROD-00859-B1A5,1,102.69,0.00
LINE-0269547-1-1608,ORD-0269547-FB05,PROD-04372-F82D,3,82.59,0.00
LINE-0269547-2-5532,ORD-0269547-FB05,PROD-01135-8D71,2,106.95,0.00
LINE-0269548-1-ED07,ORD-0269548-8C74,PROD-00208-BEA6,4,194.57,0.00
LINE-0269548-2-1F41,ORD-0269548-8C74,PROD-01403-0871,1,131.72,0.00
LINE-0269549-1-AF7D,ORD-0269549-BBBE,PROD-04924-765C,3,150.49,0.00
LINE-0269549-2-70F2,ORD-0269549-BBBE,PROD-03006-29CF,3,30.1,0.00
LINE-0269550-1-6614,ORD-0269550-9E52,PROD-02374-2A95,4,124.04,0.00
LINE-0269550-2-6392,ORD-0269550-9E52,PROD-04225-7DB8,1,158.63,0.00
LINE-0269550-3-67C8,ORD-0269550-9E52,PROD-00658-41B2,2,123.27,0.00
LINE-0269551-1-5430,ORD-0269551-80C2,PROD-02630-6810,3,94.54,0.00
LINE-0269551-2-7AF3,ORD-0269551-80C2,PROD-02491-130D,1,87.98,0.00
LINE-0269552-1-96B6,ORD-0269552-4097,PROD-03426-116A,3,172.18,0.00
LINE-0269553-1-4102,ORD-0269553-701D,PROD-00015-0C07,1,123.62,0.00
LINE-0269553-2-55ED,ORD-0269553-701D,PROD-04920-895D,4,218.22,0.00
LINE-0269553-3-B1F9,ORD-0269553-701D,PROD-02689-6D80,1,207.87,0.00
LINE-0269554-1-826E,ORD-0269554-3867,PROD-04988-3AA1,4,20.04,0.00
LINE-0269555-1-FF72,ORD-0269555-F203,PROD-04591-355C,1,104.14,0.00
LINE-0269555-2-0CF5,ORD-0269555-F203,PROD-03694-C8A5,1,136.08,0.00
LINE-0269556-1-98EC,ORD-0269556-8FB6,PROD-01202-1191,4,19.73,0.00
LINE-0269556-2-55BD,ORD-0269556-8FB6,PROD-04201-0ABD,3,131.98,0.00
LINE-0269557-1-BF86,ORD-0269557-A7C7,PROD-00428-7364,4,247.9,0.00
LINE-0269557-2-7707,ORD-0269557-A7C7,PROD-02949-A933,1,199.88,0.00
LINE-0269557-3-2485,ORD-0269557-A7C7,PROD-01213-33EF,1,211.82,0.00
LINE-0269558-1-B1FD,ORD-0269558-F0F0,PROD-00938-DAB8,3,91.32,0.00
LINE-0269558-2-25DC,ORD-0269558-F0F0,PROD-01470-A01E,3,201.83,0.00
LINE-0269558-3-6A1B,ORD-0269558-F0F0,PROD-01191-F6D7,1,146.43,0.00
LINE-0269559-1-CD1C,ORD-0269559-09B5,PROD-04776-0653,3,69.41,0.00
LINE-0269559-2-C3C3,ORD-0269559-09B5,PROD-02464-8DDE,1,40.55,0.00
LINE-0269560-1-B0EE,ORD-0269560-DA72,PROD-03826-E247,3,59.6,0.00
LINE-0269560-2-E674,ORD-0269560-DA72,PROD-04527-7DC2,4,243.83,0.00
LINE-0269561-1-36EA,ORD-0269561-3F96,PROD-01046-A683,2,188.39,0.00
LINE-0269561-2-BF7A,ORD-0269561-3F96,PROD-03248-D055,1,126.46,0.00
LINE-0269562-1-B51C,ORD-0269562-4C7C,PROD-00969-2A83,2,199.41,0.00
LINE-0269562-2-4B77,ORD-0269562-4C7C,PROD-02519-2248,3,101.49,0.00
LINE-0269563-1-78DE,ORD-0269563-0FFE,PROD-04952-1575,3,53.94,0.00
LINE-0269563-2-5E7D,ORD-0269563-0FFE,PROD-03638-BADA,1,236.05,0.00
LINE-0269563-3-2487,ORD-0269563-0FFE,PROD-00475-2288,2,183.69,0.00
LINE-0269564-1-A514,ORD-0269564-87C4,PROD-00441-9752,2,88.84,0.00
LINE-0269564-2-677C,ORD-0269564-87C4,PROD-04629-77D5,2,24.81,0.00
LINE-0269565-1-2C3C,ORD-0269565-FF62,PROD-02280-D982,1,135.99,0.00
LINE-0269566-1-5AB2,ORD-0269566-8C8F,PROD-00700-4C98,2,102.51,0.00
LINE-0269566-2-835A,ORD-0269566-8C8F,PROD-03013-0735,4,31.04,0.00
LINE-0269567-1-61FF,ORD-0269567-06B1,PROD-00005-4037,2,160.94,0.00
LINE-0269568-1-4FFE,ORD-0269568-824C,PROD-04275-7B92,3,24.01,0.00
LINE-0269569-1-91CD,ORD-0269569-907B,PROD-01459-9EF2,4,177.93,0.00
LINE-0269569-2-3A73,ORD-0269569-907B,PROD-01922-7E67,4,75.46,0.00
LINE-0269570-1-2EFF,ORD-0269570-3163,PROD-00897-CC8D,3,87.95,0.00
LINE-0269570-2-2FCD,ORD-0269570-3163,PROD-03074-2CCA,2,179.6,0.00
LINE-0269570-3-AF89,ORD-0269570-3163,PROD-01734-A395,4,99.58,0.00
LINE-0269571-1-2CB2,ORD-0269571-514B,PROD-00941-9A41,3,203.25,0.00
LINE-0269572-1-9007,ORD-0269572-8196,PROD-03886-E1EC,3,169.65,0.00
LINE-0269572-2-C684,ORD-0269572-8196,PROD-03180-0D87,2,93.18,0.00
LINE-0269573-1-2286,ORD-0269573-4694,PROD-01051-D3A0,4,140.38,0.00
LINE-0269573-2-5550,ORD-0269573-4694,PROD-01861-5FBF,4,191.35,0.00
LINE-0269574-1-7146,ORD-0269574-3F21,PROD-02478-D21E,1,170.71,0.00
LINE-0269574-2-74A5,ORD-0269574-3F21,PROD-02532-09B7,1,200.37,0.00
LINE-0269574-3-BD42,ORD-0269574-3F21,PROD-01956-768F,3,194.23,0.00
LINE-0269575-1-0C39,ORD-0269575-049A,PROD-01851-A196,1,130.51,0.00
LINE-0269575-2-8B48,ORD-0269575-049A,PROD-02199-D977,2,190.27,0.00
LINE-0269575-3-B4F8,ORD-0269575-049A,PROD-01403-0871,3,149.67,0.00
LINE-0269576-1-827C,ORD-0269576-B52C,PROD-04023-2DE2,3,148.76,0.00
LINE-0269576-2-751B,ORD-0269576-B52C,PROD-03754-B77D,2,33.92,0.00
LINE-0269576-3-04C8,ORD-0269576-B52C,PROD-00252-BECD,4,86.39,0.00
LINE-0269577-1-FEBD,ORD-0269577-AB68,PROD-02653-A308,1,217.47,0.00
LINE-0269577-2-1477,ORD-0269577-AB68,PROD-03614-2692,4,15.26,0.00
LINE-0269577-3-E960,ORD-0269577-AB68,PROD-04886-6D55,4,226.97,0.00
LINE-0269578-1-19C1,ORD-0269578-1879,PROD-04392-53AE,1,56.91,0.00
LINE-0269578-2-FE5E,ORD-0269578-1879,PROD-04958-5755,1,180.83,0.00
LINE-0269579-1-90DC,ORD-0269579-F3C1,PROD-01738-06CD,4,140.07,0.00
LINE-0269579-2-F945,ORD-0269579-F3C1,PROD-01434-1CD6,4,147.56,0.00
LINE-0269579-3-BC35,ORD-0269579-F3C1,PROD-03710-F86F,4,133.98,0.00
LINE-0269580-1-054E,ORD-0269580-7AA4,PROD-00946-C3D7,1,112.57,0.00
LINE-0269580-2-14C3,ORD-0269580-7AA4,PROD-04639-FFC8,4,174.41,0.00
LINE-0269581-1-D363,ORD-0269581-F564,PROD-00501-8DD7,2,231.67,0.00
LINE-0269581-2-548F,ORD-0269581-F564,PROD-04872-FF50,4,36.16,0.00
LINE-0269582-1-986E,ORD-0269582-5AFE,PROD-04931-3532,4,247.26,0.00
LINE-0269582-2-9D29,ORD-0269582-5AFE,PROD-04928-D2B4,3,198.91,0.00
LINE-0269582-3-218C,ORD-0269582-5AFE,PROD-01957-D1E4,4,166.61,0.00
LINE-0269583-1-431C,ORD-0269583-7EB8,PROD-04646-36B6,1,134.19,0.00
LINE-0269583-2-F278,ORD-0269583-7EB8,PROD-03409-9E0F,4,66.08,0.00
LINE-0269584-1-1F39,ORD-0269584-7D08,PROD-00320-4DEC,3,240.02,0.00
