order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0313796-1-BAF1,ORD-0313796-723F,PROD-00094-C3DC,1,146.05,0.00
LINE-0313796-2-8A03,ORD-0313796-723F,PROD-01370-41E8,3,234.49,0.00
LINE-0313796-3-1C09,ORD-0313796-723F,PROD-04464-A736,2,123.87,0.00
LINE-0313797-1-AB0C,ORD-0313797-94CF,PROD-01211-A067,3,59.7,0.00
LINE-0313797-2-AECA,ORD-0313797-94CF,PROD-03055-7A43,1,195.66,0.00
LINE-0313798-1-C26F,ORD-0313798-B5A2,PROD-01007-564A,4,239.51,0.00
LINE-0313798-2-BBC5,ORD-0313798-B5A2,PROD-03859-15CA,3,41.53,0.00
LINE-0313799-1-61D8,ORD-0313799-14A3,PROD-01894-98E6,4,244.24,0.00
LINE-0313799-2-F42B,ORD-0313799-14A3,PROD-04418-6518,3,102.64,0.00
LINE-0313800-1-E6CE,ORD-0313800-3A7F,PROD-04534-89C0,4,224.72,0.00
LINE-0313801-1-8274,ORD-0313801-1B73,PROD-02052-22B5,2,197.15,0.00
LINE-0313801-2-42F5,ORD-0313801-1B73,PROD-00832-76F3,2,66.67,0.00
LINE-0313802-1-17D8,ORD-0313802-C225,PROD-00151-C437,2,33.73,0.00
LINE-0313802-2-FDDE,ORD-0313802-C225,PROD-02219-CEE5,1,130.78,0.00
LINE-0313802-3-A14E,ORD-0313802-C225,PROD-00752-89D7,4,140.61,0.00
LINE-0313803-1-7869,ORD-0313803-4DF1,PROD-03572-809A,2,32.8,0.00
LINE-0313803-2-203F,ORD-0313803-4DF1,PROD-02514-5C5E,1,35.52,0.00
LINE-0313804-1-2AEC,ORD-0313804-5BAE,PROD-00792-B6F4,1,213.99,0.00
LINE-0313805-1-2639,ORD-0313805-DA32,PROD-01034-96A9,2,74.93,0.00
LINE-0313805-2-C022,ORD-0313805-DA32,PROD-01062-0E3E,2,45.61,0.00
LINE-0313805-3-AC1A,ORD-0313805-DA32,PROD-02175-D910,2,40.27,0.00
LINE-0313806-1-FB87,ORD-0313806-D780,PROD-01381-291A,1,146.51,0.00
LINE-0313806-2-D25F,ORD-0313806-D780,PROD-02056-4A0E,1,210.11,0.00
LINE-0313807-1-14C4,ORD-0313807-1808,PROD-01297-B760,4,55.78,0.00
LINE-0313807-2-90AE,ORD-0313807-1808,PROD-03001-7932,3,26.64,0.00
LINE-0313807-3-AA80,ORD-0313807-1808,PROD-04184-903D,4,155.5,0.00
LINE-0313808-1-F376,ORD-0313808-F778,PROD-01024-B9B0,1,201.74,0.00
LINE-0313809-1-FBD9,ORD-0313809-38BC,PROD-04703-943D,2,81.71,0.00
LINE-0313809-2-EC59,ORD-0313809-38BC,PROD-04498-F1B8,2,79.12,0.00
LINE-0313810-1-9D9F,ORD-0313810-631A,PROD-02861-F61F,4,49.21,0.00
LINE-0313810-2-2E97,ORD-0313810-631A,PROD-01307-B94D,2,42.77,0.00
LINE-0313811-1-A393,ORD-0313811-85CD,PROD-03341-93F4,3,212.31,0.00
LINE-0313811-2-E0AC,ORD-0313811-85CD,PROD-03787-3657,1,138.87,0.00
LINE-0313812-1-BFE3,ORD-0313812-555E,PROD-04894-3CC2,4,221.63,0.00
LINE-0313813-1-714D,ORD-0313813-A947,PROD-04503-3D82,1,208.09,0.00
LINE-0313813-2-E460,ORD-0313813-A947,PROD-02849-ED33,4,84.43,0.00
LINE-0313813-3-3350,ORD-0313813-A947,PROD-02649-309E,4,72.87,0.00
LINE-0313814-1-6A9B,ORD-0313814-3AD5,PROD-01132-3531,2,247.21,0.00
LINE-0313814-2-BB0F,ORD-0313814-3AD5,PROD-02224-6B4F,1,147.55,0.00
LINE-0313814-3-9EF1,ORD-0313814-3AD5,PROD-01286-ADF2,1,39.26,0.00
LINE-0313815-1-1113,ORD-0313815-9849,PROD-01485-CCA3,2,112.88,0.00
LINE-0313815-2-8142,ORD-0313815-9849,PROD-04962-6A97,1,62.99,0.00
LINE-0313816-1-A682,ORD-0313816-F573,PROD-02529-50A4,4,60.53,0.00
LINE-0313817-1-FCA4,ORD-0313817-F41F,PROD-03194-8E6C,1,233.8,0.00
LINE-0313818-1-AC7E,ORD-0313818-075F,PROD-04618-7678,3,211.02,0.00
LINE-0313818-2-ADA3,ORD-0313818-075F,PROD-04162-2861,3,128.05,0.00
LINE-0313818-3-8D80,ORD-0313818-075F,PROD-02542-569D,2,192.45,0.00
LINE-0313819-1-9967,ORD-0313819-C016,PROD-01203-9B12,3,122.55,0.00
LINE-0313819-2-25B6,ORD-0313819-C016,PROD-00538-87C3,1,104.11,0.00
LINE-0313820-1-4582,ORD-0313820-E1B8,PROD-04985-9BD9,3,39.89,0.00
LINE-0313821-1-F173,ORD-0313821-4064,PROD-02213-4854,1,40.1,0.00
LINE-0313822-1-7236,ORD-0313822-B26C,PROD-02549-2823,4,111.34,0.00
LINE-0313823-1-0768,ORD-0313823-CCEF,PROD-03759-108F,1,243.42,0.00
LINE-0313823-2-E2E8,ORD-0313823-CCEF,PROD-00134-5DB6,3,39.72,0.00
LINE-0313824-1-10D1,ORD-0313824-47E4,PROD-04898-26F6,1,59.48,0.00
LINE-0313825-1-F7AE,ORD-0313825-4A61,PROD-00703-B444,3,226.08,0.00
LINE-0313825-2-1248,ORD-0313825-4A61,PROD-01324-FF92,1,79.24,0.00
LINE-0313826-1-5169,ORD-0313826-EF38,PROD-04009-6B44,3,67.81,0.00
LINE-0313827-1-C67B,ORD-0313827-098F,PROD-04698-0423,2,19.21,0.00
LINE-0313827-2-1705,ORD-0313827-098F,PROD-02605-6B75,2,37.16,0.00
LINE-0313827-3-D9CF,ORD-0313827-098F,PROD-02305-41F9,4,81.85,0.00
LINE-0313828-1-87D6,ORD-0313828-AC97,PROD-00332-BA93,3,106.8,0.00
LINE-0313828-2-D2A6,ORD-0313828-AC97,PROD-03497-D374,4,166.62,0.00
LINE-0313829-1-BD9D,ORD-0313829-1E0A,PROD-02022-6229,3,77.79,0.00
LINE-0313830-1-8F44,ORD-0313830-5FC9,PROD-01732-9411,4,109.4,0.00
LINE-0313831-1-EEE7,ORD-0313831-A468,PROD-03163-1904,3,180.39,0.00
LINE-0313831-2-6FB0,ORD-0313831-A468,PROD-01540-ADB6,2,101.61,0.00
LINE-0313831-3-6D57,ORD-0313831-A468,PROD-03282-9D7E,4,150.8,0.00
LINE-0313832-1-BD66,ORD-0313832-E5BE,PROD-00854-6128,4,36.96,0.00
LINE-0313833-1-E880,ORD-0313833-01E1,PROD-02569-33A9,1,38.11,0.00
LINE-0313834-1-1F34,ORD-0313834-7CD6,PROD-03598-5171,2,128.87,0.00
LINE-0313835-1-C782,ORD-0313835-2C61,PROD-00795-621F,4,83.94,0.00
LINE-0313836-1-30D3,ORD-0313836-CC24,PROD-04342-05F8,4,25.25,0.00
LINE-0313837-1-0A13,ORD-0313837-030B,PROD-00676-7642,2,148.48,0.00
LINE-0313837-2-CDF0,ORD-0313837-030B,PROD-01974-4D15,3,242.86,0.00
LINE-0313838-1-7D73,ORD-0313838-4C84,PROD-03211-5382,2,106.79,0.00
LINE-0313838-2-07A4,ORD-0313838-4C84,PROD-02074-ACCA,1,141.96,0.00
LINE-0313839-1-D78D,ORD-0313839-7281,PROD-02044-45B7,4,232.64,0.00
LINE-0313839-2-D152,ORD-0313839-7281,PROD-00231-3BDA,1,41.63,0.00
LINE-0313840-1-33E5,ORD-0313840-E56B,PROD-00486-DFBA,2,127.36,0.00
LINE-0313840-2-50D8,ORD-0313840-E56B,PROD-02178-AC74,1,46.3,0.00
LINE-0313840-3-24D1,ORD-0313840-E56B,PROD-00876-3024,2,17.9,0.00
LINE-0313841-1-CB37,ORD-0313841-7EB2,PROD-04288-4788,1,177.99,0.00
LINE-0313841-2-55A4,ORD-0313841-7EB2,PROD-01149-777D,1,232.11,0.00
LINE-0313841-3-855E,ORD-0313841-7EB2,PROD-04245-8909,4,214.36,0.00
LINE-0313842-1-C357,ORD-0313842-7A41,PROD-02489-FDFC,2,136.09,0.00
LINE-0313842-2-DEB2,ORD-0313842-7A41,PROD-03764-340B,1,162.78,0.00
LINE-0313842-3-658E,ORD-0313842-7A41,PROD-00898-ACBD,3,171.59,0.00
LINE-0313843-1-9B82,ORD-0313843-5470,PROD-00327-19D4,1,29.42,0.00
LINE-0313843-2-9F6F,ORD-0313843-5470,PROD-01524-0922,1,119.52,0.00
LINE-0313843-3-0E5A,ORD-0313843-5470,PROD-03520-A470,2,96.04,0.00
LINE-0313844-1-947B,ORD-0313844-8BBF,PROD-04619-434A,2,196.24,0.00
LINE-0313844-2-572D,ORD-0313844-8BBF,PROD-00638-15CF,3,33.44,0.00
LINE-0313844-3-B893,ORD-0313844-8BBF,PROD-04518-D337,1,104.25,0.00
LINE-0313845-1-1380,ORD-0313845-32F0,PROD-00657-4A9B,3,234.89,0.00
LINE-0313845-2-C491,ORD-0313845-32F0,PROD-02926-85DC,3,181.42,0.00
LINE-0313845-3-D748,ORD-0313845-32F0,PROD-02093-980D,2,16.88,0.00
LINE-0313846-1-A8E6,ORD-0313846-728E,PROD-03594-6C58,4,180.23,0.00
LINE-0313846-2-7A04,ORD-0313846-728E,PROD-03359-F966,1,151.84,0.00
LINE-0313847-1-9A8A,ORD-0313847-D36D,PROD-03700-9E6D,4,34.83,0.00
LINE-0313848-1-413D,ORD-0313848-A48E,PROD-03759-108F,1,192.43,0.00
LINE-0313848-2-D334,ORD-0313848-A48E,PROD-00840-1FC9,2,18.31,0.00
LINE-0313849-1-6384,ORD-0313849-39F4,PROD-01045-3F06,2,42.53,0.00
LINE-0313849-2-BD20,ORD-0313849-39F4,PROD-03978-45CA,4,119.88,0.00
LINE-0313849-3-0734,ORD-0313849-39F4,PROD-04974-6130,3,119.77,0.00
LINE-0313850-1-19C8,ORD-0313850-1B71,PROD-01784-CB68,3,192.99,0.00
LINE-0313850-2-341A,ORD-0313850-1B71,PROD-03816-286A,3,159.84,0.00
LINE-0313850-3-AE78,ORD-0313850-1B71,PROD-00342-0A7F,4,88.94,0.00
LINE-0313851-1-EE6D,ORD-0313851-60E7,PROD-00189-756F,3,98.62,0.00
LINE-0313851-2-E80C,ORD-0313851-60E7,PROD-02668-52F6,4,116.42,0.00
LINE-0313851-3-997A,ORD-0313851-60E7,PROD-01515-B3C0,2,61.14,0.00
LINE-0313852-1-2C77,ORD-0313852-7CD9,PROD-02585-44B7,3,100.27,0.00
LINE-0313852-2-F533,ORD-0313852-7CD9,PROD-03849-66B3,2,228.19,0.00
LINE-0313852-3-065A,ORD-0313852-7CD9,PROD-02947-1003,1,231.64,0.00
LINE-0313853-1-F5B0,ORD-0313853-B289,PROD-04856-27F0,1,87.12,0.00
LINE-0313853-2-813F,ORD-0313853-B289,PROD-03482-6114,2,132.12,0.00
LINE-0313853-3-98A0,ORD-0313853-B289,PROD-04853-3AD3,1,149.87,0.00
LINE-0313854-1-F606,ORD-0313854-1F46,PROD-00525-C3D7,3,121.71,0.00
LINE-0313854-2-954E,ORD-0313854-1F46,PROD-01040-CF90,4,197.22,0.00
LINE-0313854-3-06D9,ORD-0313854-1F46,PROD-00334-88E6,2,42.67,0.00
LINE-0313855-1-810A,ORD-0313855-FA3D,PROD-01018-8876,2,192.45,0.00
LINE-0313856-1-11F1,ORD-0313856-D3E4,PROD-02301-71AB,1,192.47,0.00
LINE-0313856-2-2F9D,ORD-0313856-D3E4,PROD-03223-2619,3,70.7,0.00
LINE-0313857-1-1E11,ORD-0313857-1929,PROD-01951-EE2E,1,239.67,0.00
LINE-0313858-1-A75B,ORD-0313858-6F7E,PROD-02129-4715,4,15.47,0.00
LINE-0313859-1-AFA3,ORD-0313859-5F47,PROD-01691-1C31,4,111.67,0.00
