order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0799599-3-0A04,ORD-0799599-D8C0,PROD-01713-9F29,1,227.49,0.00
LINE-0799600-1-DE5E,ORD-0799600-D72D,PROD-00564-FECC,1,229.23,0.00
LINE-0799600-2-287A,ORD-0799600-D72D,PROD-02620-1B76,4,34.79,0.00
LINE-0799600-3-474C,ORD-0799600-D72D,PROD-02912-AFDB,4,92.66,0.00
LINE-0799601-1-D6BB,ORD-0799601-6D13,PROD-03602-C61F,2,67.38,0.00
LINE-0799602-1-A9D7,ORD-0799602-BC9A,PROD-03785-FB67,4,139.38,0.00
LINE-0799603-1-1B60,ORD-0799603-26FE,PROD-00133-9220,3,36.61,0.00
LINE-0799603-2-ACA4,ORD-0799603-26FE,PROD-04052-4538,2,173.47,0.00
LINE-0799604-1-6CFB,ORD-0799604-8EE6,PROD-02518-DB89,2,232.25,0.00
LINE-0799605-1-D705,ORD-0799605-E659,PROD-03874-8AC4,2,75.57,0.00
LINE-0799606-1-099F,ORD-0799606-88D4,PROD-04044-FA7C,2,75.6,0.00
LINE-0799606-2-6C5C,ORD-0799606-88D4,PROD-03371-3366,1,38.59,0.00
LINE-0799607-1-5249,ORD-0799607-B22B,PROD-01659-9433,4,173.86,0.00
LINE-0799608-1-7411,ORD-0799608-877F,PROD-01314-420E,2,206.26,0.00
LINE-0799609-1-098E,ORD-0799609-666F,PROD-01466-1029,2,48.78,0.00
LINE-0799610-1-7AA6,ORD-0799610-96F0,PROD-02601-4D72,3,182.95,0.00
LINE-0799611-1-5092,ORD-0799611-2F2A,PROD-04254-E1EC,3,47.84,0.00
LINE-0799611-2-C54F,ORD-0799611-2F2A,PROD-01413-9FE7,2,217.71,0.00
LINE-0799611-3-40AF,ORD-0799611-2F2A,PROD-00168-071F,2,78.9,0.00
LINE-0799612-1-19ED,ORD-0799612-B779,PROD-04757-1560,2,229.5,0.00
LINE-0799612-2-9C83,ORD-0799612-B779,PROD-00502-88B0,4,99.56,0.00
LINE-0799613-1-5C5B,ORD-0799613-E3B4,PROD-02180-5FE6,4,21.44,0.00
LINE-0799613-2-0666,ORD-0799613-E3B4,PROD-02429-32C9,1,113.4,0.00
LINE-0799613-3-5B11,ORD-0799613-E3B4,PROD-04980-A243,3,17.25,0.00
LINE-0799614-1-483F,ORD-0799614-3F7A,PROD-01832-2B36,4,75.11,0.00
LINE-0799614-2-EC79,ORD-0799614-3F7A,PROD-04814-0EBC,2,69.24,0.00
LINE-0799615-1-5CD7,ORD-0799615-124C,PROD-02726-3FDB,3,126.0,0.00
LINE-0799615-2-064E,ORD-0799615-124C,PROD-00076-A8ED,3,169.29,0.00
LINE-0799615-3-B380,ORD-0799615-124C,PROD-03264-21DD,4,219.09,0.00
LINE-0799616-1-6A8A,ORD-0799616-AF4D,PROD-00622-D162,2,238.99,0.00
LINE-0799616-2-BCB7,ORD-0799616-AF4D,PROD-01992-54C2,3,118.28,0.00
LINE-0799616-3-1244,ORD-0799616-AF4D,PROD-03167-6871,1,77.93,0.00
LINE-0799617-1-2F14,ORD-0799617-C830,PROD-03235-3B88,1,111.98,0.00
LINE-0799617-2-2E22,ORD-0799617-C830,PROD-01259-ED46,2,43.16,0.00
LINE-0799618-1-7221,ORD-0799618-5FDF,PROD-02929-80D5,3,20.99,0.00
LINE-0799619-1-8CAE,ORD-0799619-6484,PROD-03092-66D3,1,93.71,0.00
LINE-0799619-2-6886,ORD-0799619-6484,PROD-01674-B643,1,236.38,0.00
LINE-0799620-1-D4C1,ORD-0799620-BC0A,PROD-04088-5786,1,156.33,0.00
LINE-0799620-2-0F7E,ORD-0799620-BC0A,PROD-03858-A139,1,220.56,0.00
LINE-0799621-1-290D,ORD-0799621-35FD,PROD-00585-168A,1,111.1,0.00
LINE-0799622-1-9B06,ORD-0799622-A449,PROD-02807-C5B1,4,143.61,0.00
LINE-0799623-1-11F6,ORD-0799623-65A2,PROD-04260-BCDB,3,176.47,0.00
LINE-0799623-2-73B0,ORD-0799623-65A2,PROD-00001-9DAD,2,239.06,0.00
LINE-0799623-3-2C27,ORD-0799623-65A2,PROD-03307-5D05,4,156.48,0.00
LINE-0799624-1-8CB7,ORD-0799624-4E4D,PROD-00163-876E,3,203.12,0.00
LINE-0799625-1-B2A4,ORD-0799625-2857,PROD-04853-3AD3,2,146.69,0.00
LINE-0799625-2-CF16,ORD-0799625-2857,PROD-00574-2756,3,113.56,0.00
LINE-0799626-1-708B,ORD-0799626-3F98,PROD-04474-352F,3,95.03,0.00
LINE-0799626-2-9F34,ORD-0799626-3F98,PROD-02287-7C4B,3,137.73,0.00
LINE-0799626-3-27E6,ORD-0799626-3F98,PROD-03732-099F,3,154.8,0.00
LINE-0799627-1-0B10,ORD-0799627-C28F,PROD-01443-3916,4,100.32,0.00
LINE-0799628-1-33C4,ORD-0799628-1AFC,PROD-00317-FAC6,2,131.95,0.00
LINE-0799629-1-0809,ORD-0799629-159B,PROD-01271-4896,4,205.06,0.00
LINE-0799629-2-4C12,ORD-0799629-159B,PROD-03788-5A7A,1,235.08,0.00
LINE-0799629-3-5937,ORD-0799629-159B,PROD-02497-E83D,2,133.3,0.00
LINE-0799630-1-5044,ORD-0799630-B753,PROD-03647-501B,3,88.07,0.00
LINE-0799631-1-BA31,ORD-0799631-5650,PROD-01777-CED8,2,67.5,0.00
LINE-0799632-1-82D0,ORD-0799632-CA4E,PROD-00059-CD8E,2,213.13,0.00
LINE-0799632-2-988B,ORD-0799632-CA4E,PROD-00527-3487,2,168.99,0.00
LINE-0799632-3-0BE2,ORD-0799632-CA4E,PROD-04208-BE95,1,186.19,0.00
LINE-0799633-1-F154,ORD-0799633-6777,PROD-01550-4D16,3,158.54,0.00
LINE-0799634-1-0C3B,ORD-0799634-6D5B,PROD-02697-78EA,3,45.78,0.00
LINE-0799634-2-298B,ORD-0799634-6D5B,PROD-01392-71FD,3,137.07,0.00
LINE-0799634-3-1F82,ORD-0799634-6D5B,PROD-02815-B276,1,24.73,0.00
LINE-0799635-1-4EAC,ORD-0799635-679B,PROD-00273-99CE,1,246.37,0.00
LINE-0799635-2-C5F7,ORD-0799635-679B,PROD-04600-90A0,4,76.83,0.00
LINE-0799636-1-7D9B,ORD-0799636-0D51,PROD-00001-9DAD,4,202.16,0.00
LINE-0799636-2-578B,ORD-0799636-0D51,PROD-02898-0543,3,130.74,0.00
LINE-0799636-3-D06F,ORD-0799636-0D51,PROD-04118-65D1,3,226.16,0.00
LINE-0799637-1-6B01,ORD-0799637-7F2B,PROD-01797-23D7,3,182.25,0.00
LINE-0799637-2-4022,ORD-0799637-7F2B,PROD-02371-B366,4,103.24,0.00
LINE-0799637-3-BBF3,ORD-0799637-7F2B,PROD-03857-12F5,4,143.44,0.00
LINE-0799638-1-18FA,ORD-0799638-5079,PROD-04955-CABF,2,149.94,0.00
LINE-0799638-2-96BB,ORD-0799638-5079,PROD-04533-0F6D,3,15.36,0.00
LINE-0799638-3-7FD7,ORD-0799638-5079,PROD-04146-7680,2,72.64,0.00
LINE-0799639-1-2890,ORD-0799639-778C,PROD-02412-CE6A,2,17.23,0.00
LINE-0799640-1-4C80,ORD-0799640-24BA,PROD-04327-BE76,3,45.09,0.00
LINE-0799641-1-F336,ORD-0799641-223E,PROD-04179-2B20,3,188.41,0.00
LINE-0799642-1-01A4,ORD-0799642-AB08,PROD-04919-8963,4,120.15,0.00
LINE-0799642-2-6D42,ORD-0799642-AB08,PROD-04235-F27D,4,106.15,0.00
LINE-0799643-1-2D63,ORD-0799643-B8D8,PROD-03177-E219,1,55.03,0.00
LINE-0799643-2-0412,ORD-0799643-B8D8,PROD-02741-7FE0,1,140.34,0.00
LINE-0799643-3-E052,ORD-0799643-B8D8,PROD-00124-593A,1,96.6,0.00
LINE-0799644-1-89CE,ORD-0799644-AFCA,PROD-00030-DE72,2,111.08,0.00
LINE-0799644-2-0F87,ORD-0799644-AFCA,PROD-00231-3BDA,2,95.34,0.00
LINE-0799645-1-6051,ORD-0799645-9427,PROD-00353-06C8,2,170.4,0.00
LINE-0799645-2-2F11,ORD-0799645-9427,PROD-03457-ECC4,4,63.15,0.00
LINE-0799646-1-7EB4,ORD-0799646-23B5,PROD-00654-335C,2,117.38,0.00
LINE-0799647-1-D8BE,ORD-0799647-97B5,PROD-02466-375C,2,24.67,0.00
LINE-0799647-2-8F90,ORD-0799647-97B5,PROD-01965-A7EA,1,73.36,0.00
LINE-0799647-3-9CCF,ORD-0799647-97B5,PROD-02430-4698,2,226.02,0.00
LINE-0799648-1-2F62,ORD-0799648-9990,PROD-03301-D5C6,2,229.28,0.00
LINE-0799648-2-FC1D,ORD-0799648-9990,PROD-04199-F332,4,134.9,0.00
LINE-0799648-3-EDCE,ORD-0799648-9990,PROD-04255-8587,2,139.26,0.00
LINE-0799649-1-2287,ORD-0799649-65A3,PROD-04617-3FF1,4,114.14,0.00
LINE-0799650-1-3D94,ORD-0799650-A398,PROD-03654-F29B,4,32.8,0.00
LINE-0799650-2-C375,ORD-0799650-A398,PROD-00770-AB45,1,212.38,0.00
LINE-0799651-1-B9DA,ORD-0799651-F8E0,PROD-00510-6FB2,4,160.47,0.00
LINE-0799652-1-5579,ORD-0799652-2A64,PROD-04142-B727,4,77.86,0.00
LINE-0799653-1-9DD8,ORD-0799653-FF77,PROD-02183-ED5C,4,74.15,0.00
LINE-0799653-2-EFC7,ORD-0799653-FF77,PROD-00425-D2FB,2,101.59,0.00
LINE-0799653-3-99B4,ORD-0799653-FF77,PROD-03746-96C1,4,129.74,0.00
LINE-0799654-1-DCDF,ORD-0799654-B873,PROD-02096-BE92,1,56.5,0.00
LINE-0799654-2-B97B,ORD-0799654-B873,PROD-03914-B23B,2,80.28,0.00
LINE-0799654-3-8267,ORD-0799654-B873,PROD-04903-5780,3,188.65,0.00
LINE-0799655-1-8248,ORD-0799655-4EEE,PROD-01600-47EF,1,70.16,0.00
LINE-0799655-2-C125,ORD-0799655-4EEE,PROD-01077-FC6D,2,190.78,0.00
LINE-0799655-3-82D8,ORD-0799655-4EEE,PROD-01378-4DF1,4,29.25,0.00
LINE-0799656-1-C59F,ORD-0799656-9B36,PROD-00818-4114,3,207.21,0.00
LINE-0799657-1-E9CC,ORD-0799657-D1BD,PROD-04202-1F08,2,40.7,0.00
LINE-0799658-1-34AA,ORD-0799658-AB12,PROD-02103-F9B0,4,242.64,0.00
LINE-0799659-1-EF80,ORD-0799659-5A23,PROD-03463-C46A,2,84.33,0.00
LINE-0799660-1-CA41,ORD-0799660-0710,PROD-02576-B823,1,223.66,0.00
LINE-0799661-1-B0E2,ORD-0799661-1C86,PROD-04267-59BC,4,47.25,0.00
LINE-0799661-2-9BDC,ORD-0799661-1C86,PROD-00173-945D,1,104.13,0.00
LINE-0799662-1-FAD0,ORD-0799662-5418,PROD-04915-63E9,3,148.68,0.00
LINE-0799662-2-899D,ORD-0799662-5418,PROD-00993-6A33,3,121.79,0.00
LINE-0799662-3-8F1C,ORD-0799662-5418,PROD-02841-B943,3,185.82,0.00
LINE-0799663-1-89F2,ORD-0799663-09A4,PROD-01713-9F29,2,56.11,0.00
LINE-0799664-1-C387,ORD-0799664-55CD,PROD-02069-C426,3,172.82,0.00
LINE-0799665-1-43CE,ORD-0799665-33DB,PROD-01928-BFA0,3,90.35,0.00
LINE-0799665-2-32D0,ORD-0799665-33DB,PROD-02260-1A77,2,213.27,0.00
LINE-0799666-1-8818,ORD-0799666-6C2B,PROD-02216-76C2,1,178.81,0.00
LINE-0799667-1-1A6D,ORD-0799667-6453,PROD-02130-ED86,3,55.64,0.00
LINE-0799668-1-F1E3,ORD-0799668-65D9,PROD-02464-8DDE,4,60.67,0.00
LINE-0799669-1-6A77,ORD-0799669-E81A,PROD-03016-B353,2,158.45,0.00
LINE-0799669-2-0A0B,ORD-0799669-E81A,PROD-04488-1D60,3,166.52,0.00
LINE-0799669-3-688E,ORD-0799669-E81A,PROD-04820-2CDE,2,168.02,0.00
LINE-0799670-1-56D4,ORD-0799670-DFD2,PROD-02423-D02D,3,26.2,0.00
LINE-0799671-1-A4A0,ORD-0799671-100E,PROD-02657-38DD,1,219.7,0.00
LINE-0799672-1-1C2E,ORD-0799672-EAE4,PROD-01145-FF40,3,207.63,0.00
LINE-0799673-1-DC9F,ORD-0799673-A868,PROD-03737-60BE,4,128.37,0.00
LINE-0799673-2-A25E,ORD-0799673-A868,PROD-04315-67EA,3,169.64,0.00
LINE-0799673-3-A17B,ORD-0799673-A868,PROD-02532-09B7,4,237.49,0.00
LINE-0799674-1-73F5,ORD-0799674-AFFB,PROD-00924-EE3F,1,169.96,0.00
LINE-0799674-2-B11E,ORD-0799674-AFFB,PROD-01821-A66E,4,78.18,0.00
LINE-0799675-1-14C7,ORD-0799675-F30A,PROD-04386-F0E2,2,76.17,0.00
LINE-0799675-2-F8FD,ORD-0799675-F30A,PROD-01725-0C6D,4,44.07,0.00
