order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0130534-1-2299,ORD-0130534-393E,PROD-04509-863C,3,225.7,0.00
LINE-0130534-2-8ACF,ORD-0130534-393E,PROD-00511-4426,1,70.38,0.00
LINE-0130534-3-0AB4,ORD-0130534-393E,PROD-03291-B25E,4,93.67,0.00
LINE-0130535-1-8924,ORD-0130535-08F7,PROD-02576-B823,3,144.24,0.00
LINE-0130535-2-F694,ORD-0130535-08F7,PROD-03102-F12A,1,70.17,0.00
LINE-0130535-3-ADB8,ORD-0130535-08F7,PROD-01290-A50D,3,25.86,0.00
LINE-0130536-1-3270,ORD-0130536-5304,PROD-04326-7DDD,1,164.73,0.00
LINE-0130536-2-9C84,ORD-0130536-5304,PROD-02992-C1B4,3,224.58,0.00
LINE-0130536-3-3A39,ORD-0130536-5304,PROD-02332-B324,2,70.64,0.00
LINE-0130537-1-87C6,ORD-0130537-9BDC,PROD-00844-8292,4,244.02,0.00
LINE-0130537-2-6D65,ORD-0130537-9BDC,PROD-01576-9E15,3,186.47,0.00
LINE-0130537-3-4640,ORD-0130537-9BDC,PROD-04408-19C5,1,151.45,0.00
LINE-0130538-1-E90B,ORD-0130538-699F,PROD-02736-6E5D,4,119.16,0.00
LINE-0130538-2-A930,ORD-0130538-699F,PROD-04157-BD83,3,24.51,0.00
LINE-0130539-1-7FBD,ORD-0130539-62D7,PROD-04560-2C6D,1,226.88,0.00
LINE-0130540-1-4B4B,ORD-0130540-1711,PROD-01092-07FD,2,234.74,0.00
LINE-0130540-2-5722,ORD-0130540-1711,PROD-02232-CCED,2,246.74,0.00
LINE-0130541-1-1E1E,ORD-0130541-2CEA,PROD-04902-A6CD,3,180.6,0.00
LINE-0130541-2-5796,ORD-0130541-2CEA,PROD-00026-6A16,4,173.48,0.00
LINE-0130541-3-5C7E,ORD-0130541-2CEA,PROD-02175-D910,4,40.28,0.00
LINE-0130542-1-317F,ORD-0130542-5775,PROD-00495-5EE7,2,238.81,0.00
LINE-0130543-1-F896,ORD-0130543-8BC2,PROD-02070-DEEF,4,114.1,0.00
LINE-0130543-2-5A79,ORD-0130543-8BC2,PROD-02339-2B4B,3,188.02,0.00
LINE-0130543-3-D0DA,ORD-0130543-8BC2,PROD-01483-B51B,4,158.36,0.00
LINE-0130544-1-FD9B,ORD-0130544-E4C9,PROD-04620-1079,3,186.18,0.00
LINE-0130544-2-3202,ORD-0130544-E4C9,PROD-01313-A8AC,2,79.03,0.00
LINE-0130544-3-0F49,ORD-0130544-E4C9,PROD-03228-20D6,3,188.35,0.00
LINE-0130545-1-4798,ORD-0130545-F50A,PROD-01463-D301,2,138.65,0.00
LINE-0130545-2-5CC0,ORD-0130545-F50A,PROD-04864-8E3F,2,108.58,0.00
LINE-0130545-3-1795,ORD-0130545-F50A,PROD-04377-0495,2,90.42,0.00
LINE-0130546-1-B3D8,ORD-0130546-3D41,PROD-00032-E6DE,3,98.61,0.00
LINE-0130547-1-053E,ORD-0130547-B2FB,PROD-04582-4D92,2,247.19,0.00
LINE-0130548-1-D7B8,ORD-0130548-B6FD,PROD-01204-D861,4,197.65,0.00
LINE-0130548-2-3E56,ORD-0130548-B6FD,PROD-00522-DC79,2,243.25,0.00
LINE-0130549-1-D16B,ORD-0130549-9B2A,PROD-03173-C94D,1,63.81,0.00
LINE-0130550-1-1357,ORD-0130550-3055,PROD-03055-7A43,4,245.96,0.00
LINE-0130550-2-5AD1,ORD-0130550-3055,PROD-00559-A2B1,4,31.27,0.00
