order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0030691-1-A4CB,ORD-0030691-65EA,PROD-00321-15D0,1,198.46,0.00
LINE-0030691-2-A075,ORD-0030691-65EA,PROD-03118-C6A6,1,121.99,0.00
LINE-0030692-1-042F,ORD-0030692-1F4D,PROD-02128-58A2,3,245.63,0.00
LINE-0030692-2-E987,ORD-0030692-1F4D,PROD-02853-47B4,1,157.48,0.00
LINE-0030692-3-88F4,ORD-0030692-1F4D,PROD-02427-2779,1,108.71,0.00
LINE-0030693-1-AD96,ORD-0030693-1D52,PROD-00582-6102,1,55.61,0.00
LINE-0030694-1-1F0A,ORD-0030694-0A74,PROD-04205-B9D4,3,174.44,0.00
LINE-0030694-2-1E34,ORD-0030694-0A74,PROD-01591-FE12,2,34.52,0.00
LINE-0030695-1-0E9B,ORD-0030695-17D7,PROD-04390-AE2E,3,26.9,0.00
LINE-0030695-2-5CCB,ORD-0030695-17D7,PROD-00912-27AD,1,53.35,0.00
LINE-0030695-3-B81C,ORD-0030695-17D7,PROD-02133-5360,2,60.69,0.00
LINE-0030696-1-2195,ORD-0030696-C7F7,PROD-01537-EED3,4,167.23,0.00
LINE-0030697-1-2461,ORD-0030697-AFEB,PROD-02070-DEEF,3,169.55,0.00
LINE-0030697-2-4227,ORD-0030697-AFEB,PROD-00971-5553,2,56.45,0.00
LINE-0030698-1-8E17,ORD-0030698-483F,PROD-03791-0E08,3,94.52,0.00
LINE-0030699-1-5603,ORD-0030699-794D,PROD-03192-D61C,3,185.85,0.00
LINE-0030699-2-D89F,ORD-0030699-794D,PROD-03494-D027,1,154.81,0.00
LINE-0030699-3-110B,ORD-0030699-794D,PROD-04225-7DB8,2,44.81,0.00
LINE-0030700-1-EF98,ORD-0030700-F988,PROD-02381-7A5A,4,226.65,0.00
LINE-0030700-2-00A3,ORD-0030700-F988,PROD-03591-BA96,3,32.01,0.00
LINE-0030700-3-A0F4,ORD-0030700-F988,PROD-02504-6AAF,4,97.65,0.00
LINE-0030701-1-F9A0,ORD-0030701-C7E9,PROD-00080-E108,2,69.98,0.00
LINE-0030701-2-92C0,ORD-0030701-C7E9,PROD-01620-9CBE,3,146.11,0.00
LINE-0030702-1-B1C3,ORD-0030702-A6DF,PROD-03905-DC93,4,21.38,0.00
LINE-0030703-1-3F06,ORD-0030703-EB6F,PROD-03249-4F8B,2,122.87,0.00
LINE-0030704-1-BD44,ORD-0030704-8933,PROD-03307-5D05,3,146.95,0.00
LINE-0030704-2-918D,ORD-0030704-8933,PROD-00902-A8A5,2,198.66,0.00
LINE-0030704-3-F0FE,ORD-0030704-8933,PROD-03819-90DF,3,76.24,0.00
LINE-0030705-1-01C6,ORD-0030705-891F,PROD-04668-4E0F,4,245.99,0.00
LINE-0030705-2-C6FC,ORD-0030705-891F,PROD-04188-C2B9,3,60.31,0.00
LINE-0030706-1-9005,ORD-0030706-C4AC,PROD-04537-F09D,2,129.55,0.00
LINE-0030706-2-2B1F,ORD-0030706-C4AC,PROD-04536-15D6,1,25.51,0.00
LINE-0030706-3-145F,ORD-0030706-C4AC,PROD-01854-FD78,1,179.25,0.00
LINE-0030707-1-E86D,ORD-0030707-4739,PROD-02290-BCBB,4,88.83,0.00
LINE-0030708-1-1CF1,ORD-0030708-1461,PROD-04049-348C,2,90.96,0.00
