order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0694940-1-6C49,ORD-0694940-0912,PROD-02036-67A2,4,21.71,0.00
LINE-0694940-2-B64B,ORD-0694940-0912,PROD-01936-8928,3,154.39,0.00
LINE-0694941-1-D60A,ORD-0694941-37B7,PROD-04306-F96D,4,109.85,0.00
LINE-0694942-1-82CC,ORD-0694942-6C0D,PROD-04034-6747,2,55.58,0.00
LINE-0694942-2-2471,ORD-0694942-6C0D,PROD-04477-21E2,1,162.74,0.00
LINE-0694942-3-1795,ORD-0694942-6C0D,PROD-01662-E018,1,247.66,0.00
LINE-0694943-1-A6CB,ORD-0694943-2B21,PROD-03559-22F4,1,219.46,0.00
LINE-0694943-2-78E3,ORD-0694943-2B21,PROD-02081-523D,2,196.92,0.00
LINE-0694944-1-FB04,ORD-0694944-C1FC,PROD-04299-7B42,2,18.1,0.00
LINE-0694944-2-A6B7,ORD-0694944-C1FC,PROD-00201-BE5C,3,122.24,0.00
LINE-0694945-1-1739,ORD-0694945-46B2,PROD-02129-4715,3,37.23,0.00
LINE-0694945-2-B9E0,ORD-0694945-46B2,PROD-02788-4013,2,57.41,0.00
LINE-0694945-3-07EC,ORD-0694945-46B2,PROD-03771-F616,3,165.53,0.00
LINE-0694946-1-FF5F,ORD-0694946-6412,PROD-00195-251D,4,163.27,0.00
LINE-0694946-2-0A32,ORD-0694946-6412,PROD-04588-4CE6,3,33.29,0.00
LINE-0694947-1-BB2C,ORD-0694947-5427,PROD-01531-D917,3,205.51,0.00
LINE-0694948-1-6708,ORD-0694948-5D02,PROD-03319-9C16,4,108.92,0.00
LINE-0694948-2-7EEC,ORD-0694948-5D02,PROD-01960-D1B9,2,45.09,0.00
LINE-0694949-1-0B11,ORD-0694949-3A52,PROD-00505-DD9A,2,58.27,0.00
LINE-0694949-2-9300,ORD-0694949-3A52,PROD-03851-576E,4,237.48,0.00
LINE-0694949-3-EAF4,ORD-0694949-3A52,PROD-02654-9307,4,214.85,0.00
LINE-0694950-1-CB13,ORD-0694950-6811,PROD-03627-F5C5,1,195.92,0.00
LINE-0694950-2-F22A,ORD-0694950-6811,PROD-02032-E7C3,1,227.24,0.00
LINE-0694951-1-0325,ORD-0694951-B09C,PROD-04298-2F71,2,86.06,0.00
LINE-0694951-2-9657,ORD-0694951-B09C,PROD-02123-2522,2,233.12,0.00
LINE-0694952-1-EB72,ORD-0694952-5C8A,PROD-03971-0104,2,34.63,0.00
LINE-0694953-1-6F7B,ORD-0694953-21CA,PROD-02035-24E2,3,126.91,0.00
LINE-0694953-2-2850,ORD-0694953-21CA,PROD-00875-884C,3,150.61,0.00
LINE-0694954-1-0B27,ORD-0694954-B810,PROD-02680-76D2,1,190.24,0.00
LINE-0694954-2-4F11,ORD-0694954-B810,PROD-02808-9D6A,4,93.95,0.00
LINE-0694955-1-698A,ORD-0694955-5031,PROD-01967-CEF8,4,21.65,0.00
LINE-0694955-2-D838,ORD-0694955-5031,PROD-04278-4303,1,130.93,0.00
LINE-0694955-3-BCF7,ORD-0694955-5031,PROD-04823-5914,4,77.04,0.00
LINE-0694956-1-1580,ORD-0694956-ED29,PROD-00092-0C1A,2,245.08,0.00
LINE-0694956-2-EC03,ORD-0694956-ED29,PROD-01335-E625,2,139.45,0.00
LINE-0694956-3-F308,ORD-0694956-ED29,PROD-00888-1A2C,4,127.09,0.00
LINE-0694957-1-7E4A,ORD-0694957-8F0E,PROD-02753-DD6C,3,248.32,0.00
LINE-0694957-2-D78B,ORD-0694957-8F0E,PROD-04246-FB2A,2,69.8,0.00
LINE-0694957-3-CBCE,ORD-0694957-8F0E,PROD-03673-3EEA,1,239.44,0.00
LINE-0694958-1-09FA,ORD-0694958-46F9,PROD-04989-1681,2,35.1,0.00
LINE-0694959-1-4232,ORD-0694959-B941,PROD-04927-003E,3,28.77,0.00
LINE-0694960-1-0C6C,ORD-0694960-69AE,PROD-00859-B1A5,1,229.94,0.00
LINE-0694960-2-1C13,ORD-0694960-69AE,PROD-03922-8BB6,2,120.15,0.00
LINE-0694961-1-2DE2,ORD-0694961-7A02,PROD-02369-6473,3,77.97,0.00
LINE-0694961-2-B00C,ORD-0694961-7A02,PROD-04850-63A8,1,153.8,0.00
LINE-0694961-3-745A,ORD-0694961-7A02,PROD-00158-7C1C,2,104.26,0.00
LINE-0694962-1-5D2F,ORD-0694962-0AC8,PROD-03332-4D25,3,248.24,0.00
LINE-0694962-2-04E3,ORD-0694962-0AC8,PROD-03492-AA08,2,153.63,0.00
LINE-0694963-1-76A2,ORD-0694963-8069,PROD-03522-3099,2,249.84,0.00
LINE-0694964-1-2FB9,ORD-0694964-105E,PROD-01378-4DF1,1,140.08,0.00
LINE-0694964-2-FFEB,ORD-0694964-105E,PROD-02394-665F,4,199.0,0.00
LINE-0694964-3-713A,ORD-0694964-105E,PROD-00005-4037,4,77.09,0.00
LINE-0694965-1-6E4D,ORD-0694965-E02C,PROD-03298-1469,1,47.97,0.00
LINE-0694966-1-58A9,ORD-0694966-F89D,PROD-01246-D42A,4,97.66,0.00
LINE-0694966-2-523A,ORD-0694966-F89D,PROD-02523-67A0,3,248.0,0.00
LINE-0694967-1-04A2,ORD-0694967-2827,PROD-02784-35EB,4,83.04,0.00
LINE-0694968-1-1D51,ORD-0694968-A954,PROD-01985-9B08,2,206.95,0.00
LINE-0694968-2-139F,ORD-0694968-A954,PROD-04963-0814,3,72.79,0.00
LINE-0694969-1-486A,ORD-0694969-9B11,PROD-00815-DFC7,4,129.07,0.00
LINE-0694970-1-F8BB,ORD-0694970-9924,PROD-03938-6D32,2,58.66,0.00
LINE-0694970-2-6ECE,ORD-0694970-9924,PROD-02970-C8EA,3,23.32,0.00
LINE-0694970-3-22DF,ORD-0694970-9924,PROD-01520-B07E,4,165.43,0.00
LINE-0694971-1-8311,ORD-0694971-E7FA,PROD-03477-6A1A,3,214.65,0.00
LINE-0694971-2-0D7F,ORD-0694971-E7FA,PROD-01984-43DE,2,248.59,0.00
LINE-0694971-3-A2DE,ORD-0694971-E7FA,PROD-03346-9C87,1,218.12,0.00
LINE-0694972-1-8247,ORD-0694972-1744,PROD-03133-7CCE,2,209.75,0.00
LINE-0694972-2-3F37,ORD-0694972-1744,PROD-02633-C48C,2,124.1,0.00
LINE-0694972-3-075E,ORD-0694972-1744,PROD-00546-D447,2,24.25,0.00
LINE-0694973-1-8D95,ORD-0694973-1C7A,PROD-01506-3AF9,1,235.45,0.00
LINE-0694973-2-28E5,ORD-0694973-1C7A,PROD-02994-C574,4,55.28,0.00
LINE-0694973-3-B927,ORD-0694973-1C7A,PROD-01756-A89B,2,106.61,0.00
LINE-0694974-1-E723,ORD-0694974-1EB9,PROD-03764-340B,2,55.65,0.00
LINE-0694975-1-5D4D,ORD-0694975-B123,PROD-02178-AC74,4,190.81,0.00
LINE-0694975-2-F0DA,ORD-0694975-B123,PROD-02427-2779,4,172.92,0.00
LINE-0694976-1-A1E8,ORD-0694976-0826,PROD-01628-4C74,1,241.8,0.00
LINE-0694976-2-8195,ORD-0694976-0826,PROD-02003-76FA,1,130.94,0.00
LINE-0694977-1-1C5C,ORD-0694977-CAA0,PROD-04878-1483,2,72.42,0.00
LINE-0694977-2-B6DD,ORD-0694977-CAA0,PROD-02360-17E8,1,116.87,0.00
LINE-0694977-3-D7E1,ORD-0694977-CAA0,PROD-04199-F332,2,238.91,0.00
LINE-0694978-1-A2D9,ORD-0694978-5349,PROD-04643-247B,4,173.16,0.00
LINE-0694978-2-21C5,ORD-0694978-5349,PROD-02252-B173,1,216.39,0.00
LINE-0694978-3-7EC7,ORD-0694978-5349,PROD-04604-8FC1,1,136.39,0.00
LINE-0694979-1-BC7C,ORD-0694979-5603,PROD-01177-5EB0,3,143.23,0.00
LINE-0694979-2-C768,ORD-0694979-5603,PROD-01217-3570,4,124.03,0.00
LINE-0694979-3-6720,ORD-0694979-5603,PROD-04717-503B,2,134.59,0.00
LINE-0694980-1-B702,ORD-0694980-ED81,PROD-02918-B4E7,4,122.21,0.00
LINE-0694980-2-D663,ORD-0694980-ED81,PROD-04972-9FF1,4,134.79,0.00
LINE-0694980-3-2686,ORD-0694980-ED81,PROD-00280-5715,2,172.98,0.00
LINE-0694981-1-6D9B,ORD-0694981-F9BC,PROD-02602-EF23,3,204.5,0.00
LINE-0694981-2-8CD9,ORD-0694981-F9BC,PROD-04693-FC7A,3,248.6,0.00
LINE-0694982-1-792A,ORD-0694982-397B,PROD-01897-605E,2,20.78,0.00
LINE-0694982-2-2BA2,ORD-0694982-397B,PROD-00383-172E,2,144.96,0.00
LINE-0694982-3-122C,ORD-0694982-397B,PROD-01612-FAE3,3,62.32,0.00
LINE-0694983-1-BE8F,ORD-0694983-6E52,PROD-00142-5084,1,197.47,0.00
LINE-0694984-1-B11A,ORD-0694984-E6A9,PROD-03602-C61F,2,220.1,0.00
LINE-0694984-2-3D3D,ORD-0694984-E6A9,PROD-02739-1445,4,21.19,0.00
LINE-0694984-3-6B0F,ORD-0694984-E6A9,PROD-00753-5342,2,143.21,0.00
LINE-0694985-1-108F,ORD-0694985-0424,PROD-04114-5A4D,3,177.52,0.00
LINE-0694985-2-BA37,ORD-0694985-0424,PROD-02092-C0B8,3,30.38,0.00
LINE-0694985-3-D683,ORD-0694985-0424,PROD-04764-805C,3,108.18,0.00
LINE-0694986-1-FCD9,ORD-0694986-7D75,PROD-01460-1366,3,107.69,0.00
LINE-0694986-2-6FCD,ORD-0694986-7D75,PROD-04990-A6AF,3,102.11,0.00
LINE-0694987-1-099C,ORD-0694987-7FB8,PROD-00941-9A41,3,34.09,0.00
LINE-0694987-2-9A79,ORD-0694987-7FB8,PROD-01581-D434,3,77.66,0.00
LINE-0694987-3-6AB0,ORD-0694987-7FB8,PROD-04227-ECD7,1,148.71,0.00
LINE-0694988-1-EF45,ORD-0694988-4F54,PROD-00081-3A00,2,30.04,0.00
LINE-0694988-2-2525,ORD-0694988-4F54,PROD-00316-BD29,3,172.17,0.00
LINE-0694989-1-A228,ORD-0694989-8AB9,PROD-04997-8CB2,1,118.14,0.00
LINE-0694990-1-5FE3,ORD-0694990-F442,PROD-01968-B7B3,2,181.65,0.00
LINE-0694990-2-AAEB,ORD-0694990-F442,PROD-04898-26F6,1,151.52,0.00
LINE-0694991-1-6CFD,ORD-0694991-5756,PROD-03393-8992,1,183.31,0.00
LINE-0694992-1-0324,ORD-0694992-70E6,PROD-03614-2692,1,234.39,0.00
LINE-0694992-2-2BAC,ORD-0694992-70E6,PROD-00133-9220,2,81.66,0.00
LINE-0694992-3-E8E0,ORD-0694992-70E6,PROD-04264-3A22,2,224.57,0.00
