order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0725460-2-8111,ORD-0725460-F8A7,PROD-03841-4C64,3,174.43,0.00
LINE-0725460-3-DB3E,ORD-0725460-F8A7,PROD-01405-0DC3,3,92.01,0.00
LINE-0725461-1-9D1E,ORD-0725461-70DB,PROD-04709-308A,3,107.73,0.00
LINE-0725461-2-C21D,ORD-0725461-70DB,PROD-02088-BBB6,2,110.57,0.00
LINE-0725462-1-51EE,ORD-0725462-6D90,PROD-02079-7256,4,110.83,0.00
LINE-0725462-2-4373,ORD-0725462-6D90,PROD-02196-023D,1,33.41,0.00
LINE-0725462-3-814A,ORD-0725462-6D90,PROD-00886-BF61,4,145.86,0.00
LINE-0725463-1-6026,ORD-0725463-DAED,PROD-01893-77B1,1,154.35,0.00
LINE-0725463-2-B7B5,ORD-0725463-DAED,PROD-03930-97AE,2,126.88,0.00
LINE-0725463-3-4284,ORD-0725463-DAED,PROD-03349-128D,3,29.96,0.00
LINE-0725464-1-E796,ORD-0725464-6050,PROD-03685-5B51,3,228.94,0.00
LINE-0725464-2-2264,ORD-0725464-6050,PROD-03423-FC87,2,99.74,0.00
LINE-0725465-1-4D71,ORD-0725465-30AC,PROD-00995-6579,3,159.13,0.00
LINE-0725466-1-6301,ORD-0725466-A4B7,PROD-02936-41F8,1,247.91,0.00
LINE-0725466-2-EBF9,ORD-0725466-A4B7,PROD-01646-BBB6,2,108.82,0.00
LINE-0725466-3-15A3,ORD-0725466-A4B7,PROD-00573-817D,3,203.41,0.00
LINE-0725467-1-B5A8,ORD-0725467-92F1,PROD-03378-FBBF,2,167.07,0.00
LINE-0725468-1-993B,ORD-0725468-CF75,PROD-00885-37FB,1,219.56,0.00
LINE-0725468-2-F254,ORD-0725468-CF75,PROD-00397-1032,4,27.04,0.00
LINE-0725469-1-E4BB,ORD-0725469-6578,PROD-04343-547D,2,92.12,0.00
LINE-0725470-1-713F,ORD-0725470-E615,PROD-02027-22BD,2,241.31,0.00
LINE-0725470-2-00E3,ORD-0725470-E615,PROD-03104-3D60,4,15.6,0.00
LINE-0725471-1-C8F5,ORD-0725471-CC98,PROD-01874-8597,2,121.44,0.00
LINE-0725471-2-BCDB,ORD-0725471-CC98,PROD-04782-2B0C,2,172.61,0.00
LINE-0725471-3-9B9F,ORD-0725471-CC98,PROD-04083-8C7D,3,147.06,0.00
LINE-0725472-1-67BE,ORD-0725472-FD09,PROD-03520-A470,1,159.0,0.00
LINE-0725472-2-57D3,ORD-0725472-FD09,PROD-00778-89B1,1,93.35,0.00
LINE-0725473-1-3E09,ORD-0725473-9B08,PROD-01176-3EB1,3,175.72,0.00
LINE-0725474-1-AE32,ORD-0725474-B438,PROD-01787-C1DC,4,150.44,0.00
LINE-0725474-2-1626,ORD-0725474-B438,PROD-03289-0FAB,1,116.23,0.00
LINE-0725475-1-E930,ORD-0725475-291E,PROD-00306-6675,1,62.56,0.00
LINE-0725476-1-7208,ORD-0725476-41D9,PROD-02205-36E8,3,202.59,0.00
LINE-0725476-2-6752,ORD-0725476-41D9,PROD-04818-C53E,1,247.03,0.00
LINE-0725477-1-29C8,ORD-0725477-BA30,PROD-00119-D648,4,228.1,0.00
LINE-0725477-2-D49B,ORD-0725477-BA30,PROD-04833-A281,4,226.19,0.00
LINE-0725478-1-ED9B,ORD-0725478-8356,PROD-02968-BA1D,1,205.94,0.00
LINE-0725478-2-7438,ORD-0725478-8356,PROD-03760-5ECF,3,105.4,0.00
LINE-0725478-3-1FD4,ORD-0725478-8356,PROD-01673-F175,4,184.06,0.00
LINE-0725479-1-4FD2,ORD-0725479-F619,PROD-04758-2E36,2,229.09,0.00
LINE-0725479-2-E4A8,ORD-0725479-F619,PROD-02571-CC4D,2,55.15,0.00
LINE-0725479-3-8BEF,ORD-0725479-F619,PROD-00236-D817,3,181.65,0.00
LINE-0725480-1-EE96,ORD-0725480-DDBF,PROD-04219-999C,2,200.48,0.00
LINE-0725480-2-5A88,ORD-0725480-DDBF,PROD-00554-4DBF,4,178.17,0.00
LINE-0725481-1-F47B,ORD-0725481-9984,PROD-03512-F3D2,1,58.29,0.00
LINE-0725482-1-0C31,ORD-0725482-4FBF,PROD-00309-1ABE,3,154.66,0.00
LINE-0725482-2-9129,ORD-0725482-4FBF,PROD-03624-104E,1,35.8,0.00
LINE-0725482-3-8A32,ORD-0725482-4FBF,PROD-00120-55FD,1,69.02,0.00
LINE-0725483-1-8C27,ORD-0725483-CFCD,PROD-02107-1587,2,33.65,0.00
LINE-0725483-2-B399,ORD-0725483-CFCD,PROD-01343-410B,1,173.14,0.00
LINE-0725484-1-6E69,ORD-0725484-866C,PROD-00529-E432,3,24.95,0.00
