order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0907371-2-2F63,ORD-0907371-1A37,PROD-04891-95B4,3,179.09,0.00
LINE-0907372-1-D23E,ORD-0907372-955E,PROD-02015-6DCD,3,70.03,0.00
LINE-0907372-2-A24E,ORD-0907372-955E,PROD-01763-8B81,3,165.27,0.00
LINE-0907372-3-C2FD,ORD-0907372-955E,PROD-04873-8D96,1,120.55,0.00
LINE-0907373-1-6E9D,ORD-0907373-052F,PROD-01390-2092,3,202.82,0.00
LINE-0907374-1-3360,ORD-0907374-E54C,PROD-00790-1558,2,242.36,0.00
LINE-0907374-2-AE14,ORD-0907374-E54C,PROD-03985-2311,3,167.33,0.00
LINE-0907374-3-3D79,ORD-0907374-E54C,PROD-04529-8C1F,1,156.43,0.00
LINE-0907375-1-3DF7,ORD-0907375-3D26,PROD-00444-5564,2,59.75,0.00
LINE-0907375-2-0C82,ORD-0907375-3D26,PROD-04500-817A,2,197.02,0.00
LINE-0907375-3-3EA8,ORD-0907375-3D26,PROD-01966-32D2,4,18.54,0.00
LINE-0907376-1-1216,ORD-0907376-7ACE,PROD-03541-7C79,2,106.78,0.00
LINE-0907376-2-17F3,ORD-0907376-7ACE,PROD-03201-68A0,4,44.02,0.00
LINE-0907376-3-C3D6,ORD-0907376-7ACE,PROD-00283-A921,1,21.41,0.00
LINE-0907377-1-F874,ORD-0907377-00FB,PROD-03865-2893,4,58.33,0.00
LINE-0907377-2-F538,ORD-0907377-00FB,PROD-02656-A3CF,3,33.51,0.00
LINE-0907377-3-9810,ORD-0907377-00FB,PROD-00050-ED79,1,85.81,0.00
LINE-0907378-1-1554,ORD-0907378-C75F,PROD-03061-B1DC,4,67.91,0.00
LINE-0907378-2-FE63,ORD-0907378-C75F,PROD-02558-1798,3,43.05,0.00
LINE-0907379-1-3C52,ORD-0907379-AC44,PROD-01240-CE92,1,90.78,0.00
LINE-0907380-1-7AF4,ORD-0907380-8B45,PROD-04818-C53E,3,109.99,0.00
LINE-0907380-2-45B8,ORD-0907380-8B45,PROD-00292-00AD,3,139.1,0.00
LINE-0907381-1-06C6,ORD-0907381-866E,PROD-01738-06CD,1,199.14,0.00
LINE-0907382-1-D433,ORD-0907382-C9B5,PROD-04913-A945,1,85.67,0.00
LINE-0907382-2-11DF,ORD-0907382-C9B5,PROD-01600-47EF,2,107.45,0.00
LINE-0907382-3-462D,ORD-0907382-C9B5,PROD-02265-7374,3,193.48,0.00
LINE-0907383-1-FC86,ORD-0907383-C54C,PROD-02515-8AD2,1,70.69,0.00
LINE-0907384-1-D932,ORD-0907384-8286,PROD-00044-541F,2,144.5,0.00
LINE-0907384-2-FFEF,ORD-0907384-8286,PROD-02811-AA25,2,78.62,0.00
LINE-0907385-1-7564,ORD-0907385-C9D8,PROD-00769-7E61,1,155.6,0.00
LINE-0907386-1-4B6B,ORD-0907386-E840,PROD-00214-FD1B,2,24.87,0.00
LINE-0907386-2-D570,ORD-0907386-E840,PROD-01982-BE16,3,157.1,0.00
LINE-0907386-3-8B72,ORD-0907386-E840,PROD-03340-AAE2,4,98.02,0.00
LINE-0907387-1-FBEC,ORD-0907387-5292,PROD-01884-4C52,4,135.2,0.00
LINE-0907388-1-1667,ORD-0907388-7AAB,PROD-04776-0653,1,148.62,0.00
LINE-0907388-2-69F8,ORD-0907388-7AAB,PROD-01197-AB04,4,85.84,0.00
LINE-0907389-1-DD20,ORD-0907389-C5A3,PROD-03206-CBC1,3,165.67,0.00
LINE-0907389-2-F4BE,ORD-0907389-C5A3,PROD-01712-69AD,1,18.36,0.00
LINE-0907389-3-1A3F,ORD-0907389-C5A3,PROD-02116-E51C,3,160.54,0.00
LINE-0907390-1-CE97,ORD-0907390-BFF0,PROD-00409-9373,3,107.69,0.00
LINE-0907391-1-DAAD,ORD-0907391-6D2D,PROD-04078-2FB1,1,184.65,0.00
LINE-0907392-1-468D,ORD-0907392-DFD4,PROD-01688-F542,3,36.81,0.00
LINE-0907393-1-357B,ORD-0907393-4290,PROD-02311-45B3,4,24.68,0.00
LINE-0907394-1-827E,ORD-0907394-E3DB,PROD-02914-0F18,3,228.59,0.00
LINE-0907394-2-D807,ORD-0907394-E3DB,PROD-03037-F177,1,244.3,0.00
LINE-0907395-1-A343,ORD-0907395-5125,PROD-02048-7887,2,174.74,0.00
LINE-0907396-1-C9A4,ORD-0907396-7C03,PROD-03825-C444,2,120.3,0.00
LINE-0907396-2-E707,ORD-0907396-7C03,PROD-03406-48B2,1,120.45,0.00
LINE-0907396-3-9783,ORD-0907396-7C03,PROD-00389-F400,2,110.85,0.00
LINE-0907397-1-8836,ORD-0907397-1745,PROD-04767-9EEB,4,166.48,0.00
LINE-0907397-2-8341,ORD-0907397-1745,PROD-00594-F803,1,155.54,0.00
LINE-0907398-1-FF4E,ORD-0907398-BEE1,PROD-03409-9E0F,4,227.81,0.00
LINE-0907398-2-0DBC,ORD-0907398-BEE1,PROD-01231-8021,1,19.52,0.00
LINE-0907398-3-6DF0,ORD-0907398-BEE1,PROD-03751-ADC8,1,238.72,0.00
LINE-0907399-1-F229,ORD-0907399-3F94,PROD-04083-8C7D,3,189.31,0.00
LINE-0907399-2-D35A,ORD-0907399-3F94,PROD-04377-0495,4,109.96,0.00
LINE-0907400-1-BD89,ORD-0907400-F086,PROD-00543-B879,3,199.2,0.00
LINE-0907400-2-106D,ORD-0907400-F086,PROD-01519-EC32,3,103.87,0.00
LINE-0907400-3-3827,ORD-0907400-F086,PROD-04738-6C88,1,43.31,0.00
LINE-0907401-1-6981,ORD-0907401-6DB0,PROD-03607-6BDD,1,88.47,0.00
