order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0843550-3-AEDE,ORD-0843550-7E6B,PROD-02337-0B8C,2,230.96,0.00
LINE-0843551-1-1AA9,ORD-0843551-FB6D,PROD-03837-D274,3,20.45,0.00
LINE-0843551-2-6AD5,ORD-0843551-FB6D,PROD-03886-E1EC,3,47.54,0.00
LINE-0843552-1-69E0,ORD-0843552-8BB8,PROD-04654-E8BA,4,150.52,0.00
LINE-0843552-2-85D2,ORD-0843552-8BB8,PROD-04749-64CC,2,181.05,0.00
LINE-0843552-3-25EF,ORD-0843552-8BB8,PROD-03027-34F1,3,61.08,0.00
LINE-0843553-1-ECFA,ORD-0843553-BA0D,PROD-00981-4CCB,2,173.38,0.00
LINE-0843553-2-6295,ORD-0843553-BA0D,PROD-03093-748E,2,183.5,0.00
LINE-0843554-1-D39D,ORD-0843554-6059,PROD-00115-F04D,1,247.98,0.00
LINE-0843554-2-0A37,ORD-0843554-6059,PROD-00932-CD19,4,137.56,0.00
LINE-0843554-3-47AB,ORD-0843554-6059,PROD-00519-CA54,4,192.26,0.00
LINE-0843555-1-5FDE,ORD-0843555-8258,PROD-04860-F110,2,21.59,0.00
LINE-0843556-1-CFF8,ORD-0843556-390D,PROD-03123-E59B,1,210.68,0.00
LINE-0843557-1-F800,ORD-0843557-E894,PROD-03536-1AEB,3,130.24,0.00
LINE-0843558-1-B72E,ORD-0843558-8FAA,PROD-03662-9BE8,1,234.78,0.00
LINE-0843558-2-9ACA,ORD-0843558-8FAA,PROD-02203-3929,4,63.03,0.00
LINE-0843558-3-5891,ORD-0843558-8FAA,PROD-04842-E5A0,2,127.42,0.00
LINE-0843559-1-E2D7,ORD-0843559-D38D,PROD-01430-D219,3,121.56,0.00
LINE-0843559-2-4935,ORD-0843559-D38D,PROD-00499-19D8,1,209.32,0.00
LINE-0843559-3-B05E,ORD-0843559-D38D,PROD-01838-B20B,1,176.96,0.00
LINE-0843560-1-69F6,ORD-0843560-FD24,PROD-00625-ACF6,3,70.62,0.00
LINE-0843560-2-2DC2,ORD-0843560-FD24,PROD-03972-9BE3,1,113.1,0.00
LINE-0843560-3-FA19,ORD-0843560-FD24,PROD-00134-5DB6,2,41.37,0.00
LINE-0843561-1-E765,ORD-0843561-B31A,PROD-01704-49CE,4,167.18,0.00
LINE-0843561-2-DD42,ORD-0843561-B31A,PROD-01777-CED8,3,40.26,0.00
LINE-0843562-1-53C0,ORD-0843562-B126,PROD-02495-B0D6,1,153.87,0.00
LINE-0843563-1-5CE2,ORD-0843563-BE49,PROD-04764-805C,2,63.58,0.00
LINE-0843564-1-E092,ORD-0843564-C23C,PROD-02031-A5B2,3,207.64,0.00
LINE-0843564-2-68A1,ORD-0843564-C23C,PROD-01244-2487,1,221.32,0.00
LINE-0843565-1-C581,ORD-0843565-AB7F,PROD-01971-17B3,2,227.09,0.00
LINE-0843565-2-E8ED,ORD-0843565-AB7F,PROD-04592-5527,3,92.49,0.00
LINE-0843566-1-B8F7,ORD-0843566-7D76,PROD-02728-F2AA,3,245.21,0.00
LINE-0843566-2-4A4C,ORD-0843566-7D76,PROD-03439-8A57,3,159.4,0.00
LINE-0843567-1-711D,ORD-0843567-3B07,PROD-00864-4892,3,239.96,0.00
LINE-0843567-2-515A,ORD-0843567-3B07,PROD-01395-206F,4,116.42,0.00
LINE-0843568-1-304D,ORD-0843568-8284,PROD-03924-41AF,2,77.23,0.00
LINE-0843568-2-DCB8,ORD-0843568-8284,PROD-00426-2579,4,53.45,0.00
LINE-0843568-3-8574,ORD-0843568-8284,PROD-04494-CD89,2,117.89,0.00
LINE-0843569-1-0562,ORD-0843569-3BB3,PROD-03199-EEC3,2,37.36,0.00
LINE-0843569-2-9AE2,ORD-0843569-3BB3,PROD-00150-AD11,4,112.0,0.00
LINE-0843570-1-6FCA,ORD-0843570-6BCF,PROD-04806-B478,4,98.25,0.00
LINE-0843571-1-F929,ORD-0843571-2F5E,PROD-00308-744A,3,182.74,0.00
LINE-0843571-2-962F,ORD-0843571-2F5E,PROD-04911-AAFF,1,213.17,0.00
LINE-0843572-1-841F,ORD-0843572-6A0E,PROD-04564-7CA0,3,124.83,0.00
LINE-0843572-2-47FA,ORD-0843572-6A0E,PROD-04432-4978,3,162.3,0.00
LINE-0843572-3-887F,ORD-0843572-6A0E,PROD-00198-3466,1,159.34,0.00
LINE-0843573-1-9833,ORD-0843573-AF89,PROD-04650-9207,4,78.82,0.00
LINE-0843574-1-3733,ORD-0843574-7236,PROD-00113-054D,4,166.36,0.00
LINE-0843574-2-B622,ORD-0843574-7236,PROD-04872-FF50,4,101.47,0.00
LINE-0843574-3-96F8,ORD-0843574-7236,PROD-04720-9714,2,189.92,0.00
LINE-0843575-1-99FD,ORD-0843575-AC7A,PROD-00915-450A,3,129.07,0.00
LINE-0843575-2-F86A,ORD-0843575-AC7A,PROD-03553-A630,3,143.32,0.00
LINE-0843575-3-3A80,ORD-0843575-AC7A,PROD-01093-4F4B,2,118.3,0.00
LINE-0843576-1-8942,ORD-0843576-8DB3,PROD-01563-3395,2,22.72,0.00
LINE-0843576-2-152C,ORD-0843576-8DB3,PROD-02621-1502,2,137.46,0.00
LINE-0843577-1-561F,ORD-0843577-18B6,PROD-01212-8155,1,17.05,0.00
LINE-0843577-2-5552,ORD-0843577-18B6,PROD-01804-D297,1,124.76,0.00
LINE-0843577-3-CD8A,ORD-0843577-18B6,PROD-02730-38A2,4,105.98,0.00
LINE-0843578-1-C72C,ORD-0843578-4FE6,PROD-00174-7176,3,85.15,0.00
LINE-0843578-2-A452,ORD-0843578-4FE6,PROD-00963-DB85,1,143.44,0.00
LINE-0843579-1-4A29,ORD-0843579-967B,PROD-00413-BE41,3,143.68,0.00
LINE-0843579-2-4D0A,ORD-0843579-967B,PROD-01279-2D13,1,59.34,0.00
LINE-0843579-3-BA3C,ORD-0843579-967B,PROD-04336-6987,3,92.14,0.00
LINE-0843580-1-E753,ORD-0843580-EC38,PROD-01499-3EA0,1,111.51,0.00
LINE-0843581-1-0AC9,ORD-0843581-46F8,PROD-03295-A992,2,17.84,0.00
LINE-0843581-2-8139,ORD-0843581-46F8,PROD-03930-97AE,4,108.27,0.00
LINE-0843581-3-E98A,ORD-0843581-46F8,PROD-04309-4DA2,4,210.39,0.00
LINE-0843582-1-0E64,ORD-0843582-C5FC,PROD-02185-6626,1,20.45,0.00
LINE-0843582-2-CD65,ORD-0843582-C5FC,PROD-00657-4A9B,4,176.27,0.00
LINE-0843583-1-8011,ORD-0843583-6729,PROD-02624-0129,2,233.06,0.00
LINE-0843584-1-EBF3,ORD-0843584-AEC0,PROD-00950-31BA,4,76.55,0.00
LINE-0843584-2-0783,ORD-0843584-AEC0,PROD-00469-0568,2,229.78,0.00
LINE-0843584-3-03C4,ORD-0843584-AEC0,PROD-01776-3376,2,223.56,0.00
LINE-0843585-1-EA6D,ORD-0843585-4799,PROD-00407-F881,3,199.25,0.00
LINE-0843585-2-2116,ORD-0843585-4799,PROD-00648-0A74,2,83.03,0.00
LINE-0843586-1-883C,ORD-0843586-8765,PROD-00227-D7C6,1,97.52,0.00
LINE-0843586-2-3626,ORD-0843586-8765,PROD-00498-9364,3,106.04,0.00
LINE-0843587-1-7441,ORD-0843587-4BF8,PROD-00471-F2B3,4,195.46,0.00
LINE-0843588-1-FC7A,ORD-0843588-2384,PROD-00743-404A,4,121.72,0.00
LINE-0843588-2-4024,ORD-0843588-2384,PROD-01238-E1DD,1,243.16,0.00
LINE-0843589-1-F78C,ORD-0843589-1F6A,PROD-04997-8CB2,3,150.92,0.00
LINE-0843590-1-40AF,ORD-0843590-50FE,PROD-01815-61D1,3,146.29,0.00
LINE-0843590-2-A2FF,ORD-0843590-50FE,PROD-03871-943F,3,136.74,0.00
LINE-0843591-1-60C0,ORD-0843591-0681,PROD-01521-39B5,3,18.79,0.00
LINE-0843591-2-F1D8,ORD-0843591-0681,PROD-00654-335C,1,54.59,0.00
LINE-0843591-3-E3E0,ORD-0843591-0681,PROD-01953-4338,4,102.68,0.00
LINE-0843592-1-4C70,ORD-0843592-1D93,PROD-01979-0582,1,44.62,0.00
LINE-0843592-2-E737,ORD-0843592-1D93,PROD-03018-A2B9,2,88.66,0.00
LINE-0843592-3-5631,ORD-0843592-1D93,PROD-03590-B873,4,59.51,0.00
LINE-0843593-1-A95A,ORD-0843593-E7BE,PROD-01023-4701,2,72.72,0.00
LINE-0843593-2-646B,ORD-0843593-E7BE,PROD-01131-44F2,1,89.58,0.00
LINE-0843594-1-BED5,ORD-0843594-4BA6,PROD-01385-1C36,4,72.85,0.00
LINE-0843595-1-66F9,ORD-0843595-52FC,PROD-01346-DDF9,4,122.62,0.00
LINE-0843595-2-CC15,ORD-0843595-52FC,PROD-03884-7A0B,1,86.79,0.00
LINE-0843595-3-7993,ORD-0843595-52FC,PROD-03648-77D6,3,181.65,0.00
LINE-0843596-1-AD4A,ORD-0843596-D5F3,PROD-03024-C704,2,184.12,0.00
LINE-0843596-2-17AA,ORD-0843596-D5F3,PROD-00177-BD09,3,67.66,0.00
LINE-0843597-1-1150,ORD-0843597-A4D4,PROD-01920-38F7,4,73.32,0.00
LINE-0843598-1-A846,ORD-0843598-5710,PROD-04694-F9BD,1,90.52,0.00
LINE-0843598-2-BDF1,ORD-0843598-5710,PROD-04054-8634,3,190.14,0.00
LINE-0843599-1-2D81,ORD-0843599-2084,PROD-00442-C281,3,43.2,0.00
LINE-0843599-2-2EE9,ORD-0843599-2084,PROD-00693-759C,2,194.63,0.00
LINE-0843599-3-763B,ORD-0843599-2084,PROD-04557-C0E1,3,168.26,0.00
LINE-0843600-1-7845,ORD-0843600-CC3E,PROD-01560-345F,4,225.36,0.00
LINE-0843601-1-94B0,ORD-0843601-39E3,PROD-03315-8F2A,2,138.9,0.00
LINE-0843601-2-559C,ORD-0843601-39E3,PROD-00988-8525,3,71.06,0.00
LINE-0843601-3-6573,ORD-0843601-39E3,PROD-04928-D2B4,1,151.21,0.00
LINE-0843602-1-165B,ORD-0843602-FDC0,PROD-01659-9433,1,195.36,0.00
LINE-0843602-2-81EC,ORD-0843602-FDC0,PROD-02381-7A5A,2,19.8,0.00
LINE-0843602-3-010F,ORD-0843602-FDC0,PROD-04884-D7DD,2,80.63,0.00
LINE-0843603-1-756C,ORD-0843603-C09F,PROD-03025-C72C,2,131.36,0.00
LINE-0843603-2-F327,ORD-0843603-C09F,PROD-03210-0F64,1,52.51,0.00
LINE-0843603-3-ACDB,ORD-0843603-C09F,PROD-00785-A522,4,191.24,0.00
LINE-0843604-1-8D19,ORD-0843604-4C9C,PROD-02392-9F3A,3,139.55,0.00
LINE-0843604-2-4753,ORD-0843604-4C9C,PROD-04261-F616,4,153.17,0.00
LINE-0843605-1-71C5,ORD-0843605-2B7E,PROD-04763-2BB4,2,214.49,0.00
LINE-0843605-2-B6D9,ORD-0843605-2B7E,PROD-02527-7AB4,1,76.28,0.00
LINE-0843606-1-53EA,ORD-0843606-F299,PROD-02233-8477,3,227.32,0.00
LINE-0843606-2-0B36,ORD-0843606-F299,PROD-04385-E4DF,1,93.44,0.00
LINE-0843607-1-A5EC,ORD-0843607-3A9D,PROD-03523-BFDC,3,191.33,0.00
LINE-0843608-1-1C1D,ORD-0843608-9EFB,PROD-00647-580C,3,30.21,0.00
LINE-0843608-2-0372,ORD-0843608-9EFB,PROD-00164-EB37,4,165.33,0.00
LINE-0843609-1-98D2,ORD-0843609-EEC6,PROD-02519-2248,4,197.31,0.00
LINE-0843609-2-B6BC,ORD-0843609-EEC6,PROD-04413-9B90,3,103.24,0.00
LINE-0843609-3-9B59,ORD-0843609-EEC6,PROD-02758-9E38,3,35.49,0.00
LINE-0843610-1-F2FA,ORD-0843610-398D,PROD-04239-B801,4,197.16,0.00
LINE-0843610-2-67A0,ORD-0843610-398D,PROD-03119-D7E2,4,248.91,0.00
LINE-0843611-1-5F2E,ORD-0843611-8487,PROD-00777-E81E,1,227.54,0.00
LINE-0843612-1-E274,ORD-0843612-4FAF,PROD-04061-6595,3,195.99,0.00
