order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0472386-3-29D4,ORD-0472386-F1A8,PROD-01868-5B12,4,238.71,0.00
LINE-0472387-1-4576,ORD-0472387-9517,PROD-03276-987E,3,191.56,0.00
LINE-0472387-2-1F9D,ORD-0472387-9517,PROD-01555-BB34,1,211.3,0.00
LINE-0472387-3-CEE4,ORD-0472387-9517,PROD-03932-33F5,3,20.76,0.00
LINE-0472388-1-4637,ORD-0472388-81C9,PROD-02278-CF1B,2,158.57,0.00
LINE-0472389-1-12BF,ORD-0472389-344A,PROD-01210-80B0,4,99.41,0.00
LINE-0472389-2-39F3,ORD-0472389-344A,PROD-04729-50DE,4,104.4,0.00
LINE-0472390-1-6958,ORD-0472390-8D94,PROD-04401-9999,2,174.85,0.00
LINE-0472390-2-F52B,ORD-0472390-8D94,PROD-00004-DE9E,3,230.99,0.00
LINE-0472390-3-0849,ORD-0472390-8D94,PROD-00636-2D07,3,71.11,0.00
LINE-0472391-1-38EE,ORD-0472391-33AD,PROD-04712-E236,4,51.13,0.00
LINE-0472391-2-238F,ORD-0472391-33AD,PROD-01884-4C52,1,162.15,0.00
LINE-0472391-3-5BB1,ORD-0472391-33AD,PROD-00731-46F5,1,37.75,0.00
LINE-0472392-1-61EB,ORD-0472392-FB73,PROD-01727-A727,1,205.91,0.00
LINE-0472393-1-ED69,ORD-0472393-1647,PROD-01088-E8B8,3,122.45,0.00
LINE-0472393-2-909B,ORD-0472393-1647,PROD-04922-C935,3,207.74,0.00
LINE-0472394-1-F125,ORD-0472394-CECC,PROD-03273-8EE9,2,167.05,0.00
LINE-0472394-2-7849,ORD-0472394-CECC,PROD-01222-6515,4,50.63,0.00
LINE-0472395-1-B1D0,ORD-0472395-4B64,PROD-02101-6EB5,4,97.52,0.00
LINE-0472395-2-BCCD,ORD-0472395-4B64,PROD-04991-3A49,3,138.49,0.00
LINE-0472396-1-10C6,ORD-0472396-6764,PROD-01269-0B26,2,71.84,0.00
LINE-0472397-1-BC3D,ORD-0472397-C1C3,PROD-04558-15AE,4,78.56,0.00
LINE-0472397-2-41DA,ORD-0472397-C1C3,PROD-04628-B9AB,3,16.94,0.00
LINE-0472397-3-5180,ORD-0472397-C1C3,PROD-04292-9767,4,36.03,0.00
LINE-0472398-1-A93C,ORD-0472398-6040,PROD-00077-08BC,3,84.82,0.00
LINE-0472398-2-1B2B,ORD-0472398-6040,PROD-03367-6B9F,3,132.66,0.00
LINE-0472398-3-2B55,ORD-0472398-6040,PROD-04239-B801,1,101.57,0.00
LINE-0472399-1-B8EF,ORD-0472399-1E79,PROD-03789-2799,4,66.46,0.00
LINE-0472400-1-C97F,ORD-0472400-8AC3,PROD-01451-D0A3,2,188.13,0.00
LINE-0472400-2-2AA7,ORD-0472400-8AC3,PROD-01328-6884,4,28.29,0.00
LINE-0472401-1-C615,ORD-0472401-D856,PROD-04249-526F,4,127.44,0.00
LINE-0472401-2-A1A7,ORD-0472401-D856,PROD-00992-12B3,2,107.57,0.00
LINE-0472402-1-8C00,ORD-0472402-2067,PROD-04362-B2D4,1,23.73,0.00
LINE-0472402-2-C2DA,ORD-0472402-2067,PROD-01390-2092,1,165.49,0.00
LINE-0472402-3-F4FC,ORD-0472402-2067,PROD-00266-2F7E,3,131.42,0.00
LINE-0472403-1-1504,ORD-0472403-A33C,PROD-02131-2319,1,184.19,0.00
LINE-0472404-1-38B9,ORD-0472404-0F2C,PROD-04479-C09C,2,217.05,0.00
LINE-0472404-2-AA59,ORD-0472404-0F2C,PROD-02122-615A,4,95.23,0.00
LINE-0472404-3-244F,ORD-0472404-0F2C,PROD-03627-F5C5,4,45.47,0.00
LINE-0472405-1-EBF7,ORD-0472405-E292,PROD-02961-68AC,2,142.04,0.00
LINE-0472405-2-D8A9,ORD-0472405-E292,PROD-04696-D40A,1,100.15,0.00
LINE-0472405-3-F549,ORD-0472405-E292,PROD-03076-121A,1,243.02,0.00
LINE-0472406-1-0FEB,ORD-0472406-5F8A,PROD-02217-ACC5,2,171.73,0.00
LINE-0472406-2-5F21,ORD-0472406-5F8A,PROD-02999-693F,2,94.75,0.00
LINE-0472406-3-F140,ORD-0472406-5F8A,PROD-02009-95E2,2,32.42,0.00
LINE-0472407-1-08D2,ORD-0472407-6A73,PROD-04439-08D0,1,17.83,0.00
