order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0456777-1-7DBA,ORD-0456777-BE17,PROD-02290-BCBB,1,174.37,0.00
LINE-0456778-1-B86F,ORD-0456778-375E,PROD-04954-DFC0,3,140.03,0.00
LINE-0456779-1-C2E4,ORD-0456779-571C,PROD-02552-D203,4,103.49,0.00
LINE-0456779-2-3C2E,ORD-0456779-571C,PROD-03506-A7D1,2,134.32,0.00
LINE-0456779-3-F8D3,ORD-0456779-571C,PROD-02050-295C,2,138.54,0.00
LINE-0456780-1-F1AD,ORD-0456780-6B9C,PROD-02870-3848,4,105.7,0.00
LINE-0456780-2-A754,ORD-0456780-6B9C,PROD-02777-1C71,3,147.91,0.00
LINE-0456780-3-41FD,ORD-0456780-6B9C,PROD-00648-0A74,1,58.23,0.00
LINE-0456781-1-9677,ORD-0456781-01AF,PROD-02532-09B7,1,15.89,0.00
LINE-0456781-2-0E28,ORD-0456781-01AF,PROD-04412-F075,1,107.08,0.00
LINE-0456782-1-5805,ORD-0456782-8D93,PROD-02980-CC39,1,22.24,0.00
LINE-0456783-1-0672,ORD-0456783-A17A,PROD-00097-6196,1,178.94,0.00
LINE-0456783-2-72BC,ORD-0456783-A17A,PROD-01811-907D,4,57.74,0.00
LINE-0456784-1-128D,ORD-0456784-999B,PROD-03418-847F,3,58.2,0.00
LINE-0456784-2-C725,ORD-0456784-999B,PROD-02793-3E8B,2,64.6,0.00
LINE-0456784-3-3993,ORD-0456784-999B,PROD-03107-9ACC,2,247.63,0.00
LINE-0456785-1-41C2,ORD-0456785-701D,PROD-00025-097D,4,117.76,0.00
LINE-0456785-2-4978,ORD-0456785-701D,PROD-04502-6236,2,144.26,0.00
LINE-0456785-3-00DA,ORD-0456785-701D,PROD-02905-ACBD,1,99.57,0.00
LINE-0456786-1-378D,ORD-0456786-29CA,PROD-01134-C9EC,4,157.57,0.00
LINE-0456787-1-82F3,ORD-0456787-7474,PROD-03059-514E,4,166.72,0.00
LINE-0456787-2-E20E,ORD-0456787-7474,PROD-02941-33E0,4,160.2,0.00
LINE-0456788-1-0038,ORD-0456788-902A,PROD-00464-9ABE,4,47.49,0.00
LINE-0456788-2-0B76,ORD-0456788-902A,PROD-03775-C033,3,159.09,0.00
LINE-0456789-1-E462,ORD-0456789-73EA,PROD-02993-4468,3,77.0,0.00
LINE-0456789-2-0504,ORD-0456789-73EA,PROD-01924-0E79,3,141.78,0.00
LINE-0456790-1-CE76,ORD-0456790-7E28,PROD-00039-0617,1,103.55,0.00
LINE-0456790-2-6E06,ORD-0456790-7E28,PROD-00970-FB1D,3,117.57,0.00
LINE-0456790-3-259C,ORD-0456790-7E28,PROD-00558-601A,3,130.64,0.00
LINE-0456791-1-C94A,ORD-0456791-4CAB,PROD-04095-C82A,1,144.29,0.00
LINE-0456791-2-BC9B,ORD-0456791-4CAB,PROD-04358-E2C1,2,50.96,0.00
LINE-0456792-1-EA5E,ORD-0456792-87BD,PROD-01182-3D52,4,205.26,0.00
LINE-0456792-2-F911,ORD-0456792-87BD,PROD-04151-A610,2,63.84,0.00
LINE-0456792-3-B872,ORD-0456792-87BD,PROD-02660-C7AB,4,222.71,0.00
LINE-0456793-1-2D2C,ORD-0456793-4C9E,PROD-03635-DCA8,4,51.47,0.00
LINE-0456793-2-3E61,ORD-0456793-4C9E,PROD-01227-B50B,4,108.35,0.00
LINE-0456794-1-4170,ORD-0456794-8476,PROD-00029-6E0B,1,72.16,0.00
LINE-0456794-2-FF4A,ORD-0456794-8476,PROD-03763-0352,3,62.02,0.00
LINE-0456795-1-427C,ORD-0456795-88F3,PROD-00019-80F8,2,31.14,0.00
LINE-0456795-2-7943,ORD-0456795-88F3,PROD-01734-A395,1,46.21,0.00
LINE-0456795-3-C0B0,ORD-0456795-88F3,PROD-00875-884C,4,249.34,0.00
