order_item_id,order_id,product_id,quantity,unit_price,discount_applied
LINE-0429835-3-1BDD,ORD-0429835-D603,PROD-02789-CBEA,1,94.5,0.00
LINE-0429836-1-F77B,ORD-0429836-DE83,PROD-03437-35E4,2,183.3,0.00
LINE-0429837-1-0F0D,ORD-0429837-113D,PROD-00388-AC66,3,95.69,0.00
LINE-0429837-2-A23A,ORD-0429837-113D,PROD-04977-9C6B,1,73.9,0.00
LINE-0429837-3-0CC5,ORD-0429837-113D,PROD-01943-020A,3,153.08,0.00
LINE-0429838-1-C848,ORD-0429838-916A,PROD-00469-0568,2,128.82,0.00
LINE-0429838-2-D32B,ORD-0429838-916A,PROD-03586-914D,3,147.13,0.00
LINE-0429839-1-5925,ORD-0429839-1C2E,PROD-00557-F8A2,4,205.89,0.00
LINE-0429840-1-CA92,ORD-0429840-8D0B,PROD-01638-8CBA,4,149.6,0.00
LINE-0429840-2-AF77,ORD-0429840-8D0B,PROD-01593-61B7,3,53.42,0.00
LINE-0429840-3-6FC5,ORD-0429840-8D0B,PROD-04228-A9C6,1,84.3,0.00
LINE-0429841-1-5300,ORD-0429841-5F26,PROD-03692-98FE,3,165.76,0.00
LINE-0429842-1-8B34,ORD-0429842-557A,PROD-00359-97E8,4,202.07,0.00
LINE-0429842-2-29A6,ORD-0429842-557A,PROD-00595-0755,1,16.13,0.00
LINE-0429842-3-EA5C,ORD-0429842-557A,PROD-02622-D5AF,4,151.13,0.00
LINE-0429843-1-301D,ORD-0429843-4355,PROD-01753-62D7,3,169.36,0.00
LINE-0429843-2-B7A9,ORD-0429843-4355,PROD-02805-E6CA,1,53.43,0.00
LINE-0429843-3-6719,ORD-0429843-4355,PROD-02554-E7A0,3,167.24,0.00
LINE-0429844-1-902F,ORD-0429844-DE86,PROD-01189-B2E1,1,32.15,0.00
LINE-0429844-2-ADF3,ORD-0429844-DE86,PROD-03112-0096,4,86.39,0.00
LINE-0429845-1-7AF2,ORD-0429845-1F56,PROD-04025-6CBB,1,62.04,0.00
LINE-0429845-2-DB7F,ORD-0429845-1F56,PROD-04603-EDAD,3,96.86,0.00
LINE-0429846-1-F111,ORD-0429846-90FE,PROD-03689-4FBC,3,37.3,0.00
LINE-0429847-1-9951,ORD-0429847-AE5D,PROD-00466-F46C,3,36.85,0.00
LINE-0429847-2-FB62,ORD-0429847-AE5D,PROD-03487-D994,2,177.48,0.00
LINE-0429848-1-B5F4,ORD-0429848-57D5,PROD-01899-F5F8,1,194.82,0.00
LINE-0429848-2-2326,ORD-0429848-57D5,PROD-02822-4A41,4,162.16,0.00
LINE-0429848-3-E17E,ORD-0429848-57D5,PROD-00350-1F7C,1,34.94,0.00
LINE-0429849-1-3AE6,ORD-0429849-DC33,PROD-01186-90C5,2,38.11,0.00
LINE-0429849-2-B293,ORD-0429849-DC33,PROD-04688-C4F0,1,88.82,0.00
LINE-0429850-1-D7B0,ORD-0429850-1322,PROD-03722-59A6,3,188.05,0.00
LINE-0429850-2-3E1A,ORD-0429850-1322,PROD-00207-61B8,1,175.06,0.00
LINE-0429850-3-94C8,ORD-0429850-1322,PROD-01983-CCC8,4,237.05,0.00
LINE-0429851-1-BEAE,ORD-0429851-D6D4,PROD-01391-9D31,3,198.08,0.00
LINE-0429851-2-DEB5,ORD-0429851-D6D4,PROD-00069-EAA5,4,105.77,0.00
LINE-0429852-1-3854,ORD-0429852-4414,PROD-00108-DF88,3,198.6,0.00
LINE-0429853-1-2B5C,ORD-0429853-EA2D,PROD-01781-C0FF,4,218.17,0.00
LINE-0429853-2-3F34,ORD-0429853-EA2D,PROD-03814-D6ED,2,148.7,0.00
LINE-0429853-3-2068,ORD-0429853-EA2D,PROD-03398-9856,3,248.42,0.00
LINE-0429854-1-DBFD,ORD-0429854-9DD0,PROD-00444-5564,4,166.39,0.00
LINE-0429854-2-6238,ORD-0429854-9DD0,PROD-00300-E04D,1,167.02,0.00
LINE-0429854-3-2571,ORD-0429854-9DD0,PROD-02699-E5A4,4,28.29,0.00
LINE-0429855-1-DBAE,ORD-0429855-CDA0,PROD-02633-C48C,1,177.6,0.00
LINE-0429855-2-BF74,ORD-0429855-CDA0,PROD-04397-31AA,4,159.26,0.00
LINE-0429855-3-BF7E,ORD-0429855-CDA0,PROD-04007-FF0A,3,103.21,0.00
LINE-0429856-1-E6C1,ORD-0429856-31B6,PROD-02478-D21E,4,164.65,0.00
LINE-0429857-1-1F8A,ORD-0429857-BB5D,PROD-01211-A067,4,148.21,0.00
LINE-0429857-2-AC37,ORD-0429857-BB5D,PROD-02201-5741,3,185.33,0.00
LINE-0429858-1-6B59,ORD-0429858-ECD1,PROD-01675-5081,2,127.6,0.00
LINE-0429858-2-8F85,ORD-0429858-ECD1,PROD-02561-69FB,4,32.59,0.00
LINE-0429858-3-C5DB,ORD-0429858-ECD1,PROD-02312-3DD3,2,30.98,0.00
LINE-0429859-1-E388,ORD-0429859-52EB,PROD-00423-AEFF,2,83.99,0.00
LINE-0429860-1-ECF1,ORD-0429860-BAA4,PROD-03110-3D74,4,210.31,0.00
LINE-0429861-1-CE78,ORD-0429861-B9CD,PROD-01427-A43D,3,224.2,0.00
LINE-0429861-2-4932,ORD-0429861-B9CD,PROD-01931-3DED,1,249.49,0.00
LINE-0429862-1-E88B,ORD-0429862-79EF,PROD-02850-3FE1,2,148.35,0.00
LINE-0429863-1-FB90,ORD-0429863-78DD,PROD-04642-A378,2,98.8,0.00
LINE-0429864-1-AE92,ORD-0429864-ACA4,PROD-04168-123B,3,78.18,0.00
LINE-0429865-1-E418,ORD-0429865-EAA1,PROD-03778-92D9,4,146.04,0.00
LINE-0429866-1-9A17,ORD-0429866-D681,PROD-04148-EFE3,3,51.82,0.00
LINE-0429867-1-A5B4,ORD-0429867-42A5,PROD-00754-7495,3,206.75,0.00
LINE-0429867-2-B8C9,ORD-0429867-42A5,PROD-04839-E841,2,101.05,0.00
LINE-0429868-1-0931,ORD-0429868-E179,PROD-01253-221E,3,155.93,0.00
LINE-0429869-1-608D,ORD-0429869-90B1,PROD-01068-C61F,4,52.8,0.00
LINE-0429870-1-001B,ORD-0429870-BFC6,PROD-00132-9595,4,78.5,0.00
LINE-0429870-2-B8E3,ORD-0429870-BFC6,PROD-00395-87AB,1,18.3,0.00
LINE-0429871-1-62B2,ORD-0429871-3B0D,PROD-00259-C6BA,1,195.69,0.00
LINE-0429871-2-36B0,ORD-0429871-3B0D,PROD-02492-5C4C,2,41.79,0.00
LINE-0429872-1-4F39,ORD-0429872-7736,PROD-00230-6BDB,3,222.56,0.00
LINE-0429872-2-D4EE,ORD-0429872-7736,PROD-02692-6789,3,127.5,0.00
LINE-0429872-3-E4EA,ORD-0429872-7736,PROD-04216-4F5A,3,52.78,0.00
LINE-0429873-1-A2B3,ORD-0429873-2912,PROD-04031-91F4,1,181.88,0.00
LINE-0429873-2-625C,ORD-0429873-2912,PROD-04507-1B50,3,75.96,0.00
LINE-0429873-3-CC20,ORD-0429873-2912,PROD-02148-C0CD,1,115.21,0.00
LINE-0429874-1-1DF5,ORD-0429874-98E4,PROD-04567-628B,2,49.38,0.00
LINE-0429874-2-3E23,ORD-0429874-98E4,PROD-02386-BE37,2,84.79,0.00
LINE-0429874-3-14AA,ORD-0429874-98E4,PROD-01626-7E89,2,161.84,0.00
LINE-0429875-1-A757,ORD-0429875-3518,PROD-01808-C29C,1,88.92,0.00
LINE-0429876-1-68FD,ORD-0429876-643C,PROD-02067-AC54,3,28.94,0.00
LINE-0429877-1-4DCE,ORD-0429877-18A6,PROD-00713-2146,4,202.57,0.00
LINE-0429877-2-ED51,ORD-0429877-18A6,PROD-03178-2637,1,221.22,0.00
LINE-0429877-3-D330,ORD-0429877-18A6,PROD-03389-1E16,2,233.53,0.00
LINE-0429878-1-F008,ORD-0429878-F311,PROD-03208-53DF,2,37.83,0.00
LINE-0429879-1-7D9B,ORD-0429879-D8E4,PROD-02478-D21E,1,75.37,0.00
LINE-0429879-2-022F,ORD-0429879-D8E4,PROD-02392-9F3A,4,153.47,0.00
LINE-0429879-3-320F,ORD-0429879-D8E4,PROD-01912-0008,1,231.08,0.00
LINE-0429880-1-8616,ORD-0429880-EEE3,PROD-03264-21DD,1,236.61,0.00
LINE-0429880-2-99F0,ORD-0429880-EEE3,PROD-02240-95FE,1,220.78,0.00
LINE-0429881-1-873D,ORD-0429881-446B,PROD-02246-DA1B,4,28.46,0.00
LINE-0429881-2-51B1,ORD-0429881-446B,PROD-01902-981C,4,138.65,0.00
LINE-0429881-3-FB49,ORD-0429881-446B,PROD-04688-C4F0,2,43.85,0.00
LINE-0429882-1-E3D3,ORD-0429882-5502,PROD-01839-0D5D,1,185.22,0.00
LINE-0429883-1-D0D9,ORD-0429883-9705,PROD-04668-4E0F,4,208.47,0.00
LINE-0429883-2-49AE,ORD-0429883-9705,PROD-03929-2E91,2,162.54,0.00
LINE-0429884-1-F021,ORD-0429884-1198,PROD-04081-CA94,2,123.01,0.00
LINE-0429884-2-40EB,ORD-0429884-1198,PROD-01960-D1B9,2,52.08,0.00
LINE-0429885-1-83E7,ORD-0429885-12A6,PROD-04342-05F8,2,65.07,0.00
LINE-0429885-2-78A6,ORD-0429885-12A6,PROD-03835-6C63,2,158.15,0.00
LINE-0429886-1-36F5,ORD-0429886-D808,PROD-03827-52E8,2,192.04,0.00
LINE-0429886-2-9878,ORD-0429886-D808,PROD-04359-4EBA,3,31.95,0.00
LINE-0429886-3-E24F,ORD-0429886-D808,PROD-02711-4087,4,249.42,0.00
LINE-0429887-1-FC12,ORD-0429887-1C5A,PROD-04210-C1A3,1,196.02,0.00
LINE-0429887-2-A966,ORD-0429887-1C5A,PROD-03277-8511,2,203.11,0.00
LINE-0429887-3-4B93,ORD-0429887-1C5A,PROD-04866-5874,3,230.84,0.00
LINE-0429888-1-50DC,ORD-0429888-DA65,PROD-00035-16B0,1,24.79,0.00
LINE-0429889-1-5A67,ORD-0429889-3CB3,PROD-04098-4FA1,3,206.38,0.00
LINE-0429889-2-61F3,ORD-0429889-3CB3,PROD-01393-4B26,3,33.81,0.00
LINE-0429890-1-D2AA,ORD-0429890-3DBD,PROD-00292-00AD,4,146.88,0.00
